Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion
2021-02-04,Chicken Biryani,2,24,15.1,Thursday,February,Normal Day
2021-02-05,Chicken Biryani,42,27,16.0,Friday,February,Normal Day
2021-02-06,Chicken Biryani,24,25,19.7,Saturday,February,Normal Day
2021-02-07,Chicken Biryani,4,23,18.0,Sunday,February,Normal Day
2021-02-08,Chicken Biryani,44,24,28.1,Monday,February,Normal Day
2021-02-09,Chicken Biryani,19,23,2.4,Tuesday,February,Normal Day
2021-02-10,Chicken Biryani,26,29,27.5,Wednesday,February,Normal Day
2021-02-11,Chicken Biryani,11,23,27.8,Thursday,February,Normal Day
2021-02-12,Chicken Biryani,40,20,9.9,Friday,February,Normal Day
2021-02-13,Chicken Biryani,50,29,15.6,Saturday,February,Normal Day
2021-02-14,Chicken Biryani,43,22,14.8,Sunday,February,Normal Day
2021-02-15,Chicken Biryani,11,28,7.8,Monday,February,Normal Day
2021-02-16,Chicken Biryani,45,25,13.5,Tuesday,February,Normal Day
2021-02-17,Chicken Biryani,3,29,2.2,Wednesday,February,Normal Day
2021-02-18,Chicken Biryani,12,27,9.7,Thursday,February,Normal Day
2021-02-19,Chicken Biryani,3,15,26.9,Friday,February,Normal Day
2021-02-20,Chicken Biryani,42,24,9.9,Saturday,February,Normal Day
2021-02-21,Chicken Biryani,27,18,27.0,Sunday,February,Normal Day
2021-02-22,Chicken Biryani,49,15,17.8,Monday,February,Normal Day
2021-02-23,Chicken Biryani,2,22,29.0,Tuesday,February,Normal Day
2021-02-24,Chicken Biryani,49,15,19.2,Wednesday,February,Normal Day
2021-02-25,Chicken Biryani,16,17,1.7,Thursday,February,Normal Day
2021-02-26,Chicken Biryani,2,27,22.4,Friday,February,Normal Day
2021-02-27,Chicken Biryani,30,18,2.2,Saturday,February,Normal Day
2021-02-28,Chicken Biryani,20,29,15.2,Sunday,February,Normal Day
2021-03-01,Chicken Biryani,38,29,30.5,Monday,March,Normal Day
2021-03-02,Chicken Biryani,28,29,6.1,Tuesday,March,Normal Day
2021-03-03,Chicken Biryani,25,22,13.3,Wednesday,March,Normal Day
2021-03-04,Chicken Biryani,32,20,24.2,Thursday,March,Normal Day
2021-03-05,Chicken Biryani,10,28,29.0,Friday,March,Normal Day
2021-03-06,Chicken Biryani,42,24,22.3,Saturday,March,Normal Day
2021-03-07,Chicken Biryani,40,26,9.1,Sunday,March,Normal Day
2021-03-08,Chicken Biryani,33,21,22.4,Monday,March,Normal Day
2021-03-09,Chicken Biryani,13,28,10.3,Tuesday,March,Normal Day
2021-03-10,Chicken Biryani,41,22,23.8,Wednesday,March,Normal Day
2021-03-11,Chicken Biryani,42,16,31.3,Thursday,March,Normal Day
2021-03-12,Chicken Biryani,47,27,23.9,Friday,March,Normal Day
2021-03-13,Chicken Biryani,37,24,28.4,Saturday,March,Normal Day
2021-03-14,Chicken Biryani,16,28,0.9,Sunday,March,Normal Day
2021-03-15,Chicken Biryani,45,25,23.8,Monday,March,Normal Day
2021-03-16,Chicken Biryani,22,22,27.3,Tuesday,March,Normal Day
2021-03-17,Chicken Biryani,20,17,2.1,Wednesday,March,Normal Day
2021-03-18,Chicken Biryani,50,21,28.7,Thursday,March,Normal Day
2021-03-19,Chicken Biryani,43,17,9.0,Friday,March,Normal Day
2021-03-20,Chicken Biryani,27,29,22.1,Saturday,March,Normal Day
2021-03-21,Chicken Biryani,41,21,26.4,Sunday,March,Normal Day
2021-03-22,Chicken Biryani,16,28,22.0,Monday,March,Normal Day
2021-03-23,Chicken Biryani,34,25,3.8,Tuesday,March,Normal Day
2021-03-24,Chicken Biryani,32,29,19.9,Wednesday,March,Normal Day
2021-03-25,Chicken Biryani,26,26,18.4,Thursday,March,Normal Day
2021-03-26,Chicken Biryani,25,27,29.6,Friday,March,Normal Day
2021-03-27,Chicken Biryani,2,16,13.7,Saturday,March,Normal Day
2021-03-28,Chicken Biryani,12,24,11.1,Sunday,March,Normal Day
2021-03-29,Chicken Biryani,40,20,24.8,Monday,March,Normal Day
2021-03-30,Chicken Biryani,9,17,14.0,Tuesday,March,Normal Day
2021-03-31,Chicken Biryani,12,17,21.5,Wednesday,March,Normal Day
2021-04-01,Chicken Biryani,26,29,21.5,Thursday,April,Normal Day
2021-04-02,Chicken Biryani,9,23,29.2,Friday,April,Normal Day
2021-04-03,Chicken Biryani,10,21,20.0,Saturday,April,Normal Day
2021-04-04,Chicken Biryani,32,19,16.9,Sunday,April,Normal Day
2021-04-05,Chicken Biryani,34,26,5.2,Monday,April,Normal Day
2021-04-06,Chicken Biryani,48,24,4.5,Tuesday,April,Normal Day
2021-04-07,Chicken Biryani,20,21,5.7,Wednesday,April,Normal Day
2021-04-08,Chicken Biryani,39,23,6.3,Thursday,April,Normal Day
2021-04-09,Chicken Biryani,2,15,21.2,Friday,April,Normal Day
2021-04-10,Chicken Biryani,1,21,24.5,Saturday,April,Normal Day
2021-04-11,Chicken Biryani,51,20,17.8,Sunday,April,Normal Day
2021-04-12,Chicken Biryani,36,24,27.3,Monday,April,Normal Day
2021-04-13,Chicken Biryani,24,28,32.5,Tuesday,April,Normal Day
2021-04-14,Chicken Biryani,27,26,27.0,Wednesday,April,Normal Day
2021-04-15,Chicken Biryani,2,23,23.0,Thursday,April,Normal Day
2021-04-16,Chicken Biryani,31,15,17.8,Friday,April,Normal Day
2021-04-17,Chicken Biryani,14,27,15.2,Saturday,April,Normal Day
2021-04-18,Chicken Biryani,2,18,3.5,Sunday,April,Normal Day
2021-04-19,Chicken Biryani,29,23,13.6,Monday,April,Normal Day
2021-04-20,Chicken Biryani,15,18,29.9,Tuesday,April,Normal Day
2021-04-21,Chicken Biryani,12,24,26.7,Wednesday,April,Normal Day
2021-04-22,Chicken Biryani,37,17,7.7,Thursday,April,Normal Day
2021-04-23,Chicken Biryani,28,23,15.7,Friday,April,Normal Day
2021-04-24,Chicken Biryani,20,27,26.9,Saturday,April,Normal Day
2021-04-25,Chicken Biryani,39,16,3.0,Sunday,April,Normal Day
2021-04-26,Chicken Biryani,24,29,13.2,Monday,April,Normal Day
2021-04-27,Chicken Biryani,21,18,28.1,Tuesday,April,Normal Day
2021-04-28,Chicken Biryani,10,29,13.7,Wednesday,April,Normal Day
2021-04-29,Chicken Biryani,46,20,3.3,Thursday,April,Normal Day
2021-04-30,Chicken Biryani,14,16,18.2,Friday,April,Normal Day
2021-05-01,Chicken Biryani,37,29,28.4,Saturday,May,Normal Day
2021-05-02,Chicken Biryani,18,22,19.7,Sunday,May,Normal Day
2021-05-03,Chicken Biryani,24,22,8.0,Monday,May,Normal Day
2021-05-04,Chicken Biryani,14,15,13.1,Tuesday,May,Normal Day
2021-05-05,Chicken Biryani,34,26,15.2,Wednesday,May,Normal Day
2021-05-06,Chicken Biryani,12,17,19.3,Thursday,May,Normal Day
2021-05-07,Chicken Biryani,22,24,25.1,Friday,May,Normal Day
2021-05-08,Chicken Biryani,6,23,4.0,Saturday,May,Normal Day
2021-05-09,Chicken Biryani,36,19,29.3,Sunday,May,Normal Day
2021-05-10,Chicken Biryani,45,20,1.2,Monday,May,Normal Day
2021-05-11,Chicken Biryani,36,18,12.6,Tuesday,May,Normal Day
2021-05-12,Chicken Biryani,22,24,1.7,Wednesday,May,Normal Day
2021-05-13,Chicken Biryani,14,16,13.4,Thursday,May,Normal Day
2021-05-14,Chicken Biryani,16,25,17.6,Friday,May,Normal Day
2021-05-15,Chicken Biryani,36,22,17.2,Saturday,May,Normal Day
2021-05-16,Chicken Biryani,25,25,6.1,Sunday,May,Normal Day
2021-05-17,Chicken Biryani,32,27,21.5,Monday,May,Normal Day
2021-05-18,Chicken Biryani,33,20,2.2,Tuesday,May,Normal Day
2021-05-19,Chicken Biryani,45,19,25.2,Wednesday,May,Normal Day
2021-05-20,Chicken Biryani,36,23,31.1,Thursday,May,Normal Day
2021-05-21,Chicken Biryani,20,15,11.7,Friday,May,Normal Day
2021-05-22,Chicken Biryani,18,19,17.4,Saturday,May,Normal Day
2021-05-23,Chicken Biryani,38,20,12.9,Sunday,May,Normal Day
2021-05-24,Chicken Biryani,3,19,1.0,Monday,May,Normal Day
2021-05-25,Chicken Biryani,23,20,13.1,Tuesday,May,Normal Day
2021-05-26,Chicken Biryani,32,20,26.1,Wednesday,May,Normal Day
2021-05-27,Chicken Biryani,45,21,19.9,Thursday,May,Normal Day
2021-05-28,Chicken Biryani,16,18,4.0,Friday,May,Normal Day
2021-05-29,Chicken Biryani,5,28,27.9,Saturday,May,Normal Day
2021-05-30,Chicken Biryani,4,25,17.8,Sunday,May,Normal Day
2021-05-31,Chicken Biryani,21,28,27.7,Monday,May,Normal Day
2021-06-01,Chicken Biryani,40,28,19.4,Tuesday,June,Normal Day
2021-06-02,Chicken Biryani,51,28,18.7,Wednesday,June,Normal Day
2021-06-03,Chicken Biryani,14,29,4.2,Thursday,June,Normal Day
2021-06-04,Chicken Biryani,39,22,6.2,Friday,June,Normal Day
2021-06-05,Chicken Biryani,31,21,31.9,Saturday,June,Normal Day
2021-06-06,Chicken Biryani,14,23,8.1,Sunday,June,Normal Day
2021-06-07,Chicken Biryani,6,21,32.1,Monday,June,Normal Day
2021-06-08,Chicken Biryani,12,17,17.8,Tuesday,June,Normal Day
2021-06-09,Chicken Biryani,16,17,5.1,Wednesday,June,Normal Day
2021-06-10,Chicken Biryani,17,29,4.0,Thursday,June,Normal Day
2021-06-11,Chicken Biryani,45,22,7.5,Friday,June,Normal Day
2021-06-12,Chicken Biryani,23,19,30.4,Saturday,June,Normal Day
2021-06-13,Chicken Biryani,14,18,14.1,Sunday,June,Normal Day
2021-06-14,Chicken Biryani,7,22,13.5,Monday,June,Normal Day
2021-06-15,Chicken Biryani,46,29,10.8,Tuesday,June,Normal Day
2021-06-16,Chicken Biryani,32,20,5.5,Wednesday,June,Normal Day
2021-06-17,Chicken Biryani,15,16,16.4,Thursday,June,Normal Day
2021-06-18,Chicken Biryani,44,18,5.0,Friday,June,Normal Day
2021-06-19,Chicken Biryani,17,26,27.5,Saturday,June,Normal Day
2021-06-20,Chicken Biryani,41,25,12.7,Sunday,June,Normal Day
2021-06-21,Chicken Biryani,47,18,12.8,Monday,June,Normal Day
2021-06-22,Chicken Biryani,44,29,16.0,Tuesday,June,Normal Day
2021-06-23,Chicken Biryani,34,20,15.0,Wednesday,June,Normal Day
2021-06-24,Chicken Biryani,5,20,32.6,Thursday,June,Normal Day
2021-06-25,Chicken Biryani,45,15,18.3,Friday,June,Normal Day
2021-06-26,Chicken Biryani,27,28,3.6,Saturday,June,Normal Day
2021-06-27,Chicken Biryani,52,22,20.2,Sunday,June,Normal Day
2021-06-28,Chicken Biryani,23,20,5.7,Monday,June,Normal Day
2021-06-29,Chicken Biryani,40,17,1.8,Tuesday,June,Normal Day
2021-06-30,Chicken Biryani,14,28,31.9,Wednesday,June,Normal Day
2021-07-01,Chicken Biryani,15,23,25.6,Thursday,July,Normal Day
2021-07-02,Chicken Biryani,43,16,32.2,Friday,July,Normal Day
2021-07-03,Chicken Biryani,33,29,16.1,Saturday,July,Normal Day
2021-07-04,Chicken Biryani,31,25,17.8,Sunday,July,Normal Day
2021-07-05,Chicken Biryani,35,22,6.2,Monday,July,Normal Day
2021-07-06,Chicken Biryani,17,24,8.7,Tuesday,July,Normal Day
2021-07-07,Chicken Biryani,28,17,27.6,Wednesday,July,Normal Day
2021-07-08,Chicken Biryani,19,27,12.2,Thursday,July,Normal Day
2021-07-09,Chicken Biryani,46,26,27.3,Friday,July,Normal Day
2021-07-10,Chicken Biryani,23,19,23.5,Saturday,July,Normal Day
2021-07-11,Chicken Biryani,32,20,6.5,Sunday,July,Normal Day
2021-07-12,Chicken Biryani,40,24,17.0,Monday,July,Normal Day
2021-07-13,Chicken Biryani,13,20,22.5,Tuesday,July,Normal Day
2021-07-14,Chicken Biryani,20,18,8.3,Wednesday,July,Normal Day
2021-07-15,Chicken Biryani,35,17,27.4,Thursday,July,Normal Day
2021-07-16,Chicken Biryani,5,18,18.2,Friday,July,Normal Day
2021-07-17,Chicken Biryani,9,15,6.1,Saturday,July,Normal Day
2021-07-18,Chicken Biryani,29,18,19.5,Sunday,July,Normal Day
2021-07-19,Chicken Biryani,6,15,32.8,Monday,July,Normal Day
2021-07-20,Chicken Biryani,25,26,5.6,Tuesday,July,Normal Day
2021-07-21,Chicken Biryani,31,29,26.9,Wednesday,July,Normal Day
2021-07-22,Chicken Biryani,22,15,7.4,Thursday,July,Normal Day
2021-07-23,Chicken Biryani,2,24,25.8,Friday,July,Normal Day
2021-07-24,Chicken Biryani,45,28,24.3,Saturday,July,Normal Day
2021-07-25,Chicken Biryani,5,20,10.4,Sunday,July,Normal Day
2021-07-26,Chicken Biryani,27,19,11.2,Monday,July,Normal Day
2021-07-27,Chicken Biryani,25,28,26.2,Tuesday,July,Normal Day
2021-07-28,Chicken Biryani,8,25,15.6,Wednesday,July,Normal Day
2021-07-29,Chicken Biryani,1,29,24.2,Thursday,July,Normal Day
2021-07-30,Chicken Biryani,20,18,5.5,Friday,July,Normal Day
2021-07-31,Chicken Biryani,44,27,28.1,Saturday,July,Normal Day
2021-08-01,Chicken Biryani,23,25,23.5,Sunday,August,Normal Day
2021-08-02,Chicken Biryani,32,17,29.8,Monday,August,Normal Day
2021-08-03,Chicken Biryani,11,15,5.0,Tuesday,August,Normal Day
2021-08-04,Chicken Biryani,39,20,19.8,Wednesday,August,Normal Day
2021-08-05,Chicken Biryani,47,16,20.0,Thursday,August,Normal Day
2021-08-06,Chicken Biryani,24,22,12.1,Friday,August,Normal Day
2021-08-07,Chicken Biryani,11,24,15.5,Saturday,August,Normal Day
2021-08-08,Chicken Biryani,29,19,2.0,Sunday,August,Normal Day
2021-08-09,Chicken Biryani,26,21,24.7,Monday,August,Normal Day
2021-08-10,Chicken Biryani,16,24,18.4,Tuesday,August,Normal Day
2021-08-11,Chicken Biryani,35,26,2.6,Wednesday,August,Normal Day
2021-08-12,Chicken Biryani,20,16,22.6,Thursday,August,Normal Day
2021-08-13,Chicken Biryani,46,27,15.7,Friday,August,Normal Day
2021-08-14,Chicken Biryani,3,22,1.9,Saturday,August,Normal Day
2021-08-15,Chicken Biryani,1,16,31.8,Sunday,August,Normal Day
2021-08-16,Chicken Biryani,47,18,31.2,Monday,August,Normal Day
2021-08-17,Chicken Biryani,1,15,17.2,Tuesday,August,Normal Day
2021-08-18,Chicken Biryani,17,29,3.8,Wednesday,August,Normal Day
2021-08-19,Chicken Biryani,2,19,24.9,Thursday,August,Normal Day
2021-08-20,Chicken Biryani,29,23,16.5,Friday,August,Normal Day
2021-08-21,Chicken Biryani,20,15,10.5,Saturday,August,Normal Day
2021-08-22,Chicken Biryani,6,23,16.5,Sunday,August,Normal Day
2021-08-23,Chicken Biryani,8,25,17.5,Monday,August,Normal Day
2021-08-24,Chicken Biryani,29,29,18.8,Tuesday,August,Normal Day
2021-08-25,Chicken Biryani,48,22,14.9,Wednesday,August,Normal Day
2021-08-26,Chicken Biryani,51,20,20.2,Thursday,August,Normal Day
2021-08-27,Chicken Biryani,33,21,30.2,Friday,August,Normal Day
2021-08-28,Chicken Biryani,3,17,12.4,Saturday,August,Normal Day
2021-08-29,Chicken Biryani,35,28,24.0,Sunday,August,Normal Day
2021-08-30,Chicken Biryani,5,29,29.4,Monday,August,Normal Day
2021-08-31,Chicken Biryani,27,15,15.4,Tuesday,August,Normal Day
2021-09-01,Chicken Biryani,44,19,15.0,Wednesday,September,Normal Day
2021-09-02,Chicken Biryani,12,28,20.1,Thursday,September,Normal Day
2021-09-03,Chicken Biryani,20,26,19.7,Friday,September,Normal Day
2021-09-04,Chicken Biryani,45,26,26.6,Saturday,September,Normal Day
2021-09-05,Chicken Biryani,20,16,16.0,Sunday,September,Normal Day
2021-09-06,Chicken Biryani,9,28,32.7,Monday,September,Normal Day
2021-09-07,Chicken Biryani,39,19,2.7,Tuesday,September,Normal Day
2021-09-08,Chicken Biryani,4,22,0.9,Wednesday,September,Normal Day
2021-09-09,Chicken Biryani,51,25,21.3,Thursday,September,Normal Day
2021-09-10,Chicken Biryani,19,23,10.3,Friday,September,Normal Day
2021-09-11,Chicken Biryani,38,16,8.5,Saturday,September,Normal Day
2021-09-12,Chicken Biryani,27,26,10.8,Sunday,September,Normal Day
2021-09-13,Chicken Biryani,45,17,9.0,Monday,September,Normal Day
2021-09-14,Chicken Biryani,43,17,1.8,Tuesday,September,Normal Day
2021-09-15,Chicken Biryani,13,15,31.9,Wednesday,September,Normal Day
2021-09-16,Chicken Biryani,13,22,7.9,Thursday,September,Normal Day
2021-09-17,Chicken Biryani,22,20,24.3,Friday,September,Normal Day
2021-09-18,Chicken Biryani,28,26,25.2,Saturday,September,Normal Day
2021-09-19,Chicken Biryani,52,27,30.5,Sunday,September,Normal Day
2021-09-20,Chicken Biryani,47,22,1.8,Monday,September,Normal Day
2021-09-21,Chicken Biryani,45,25,28.7,Tuesday,September,Normal Day
2021-09-22,Chicken Biryani,22,23,17.7,Wednesday,September,Normal Day
2021-09-23,Chicken Biryani,43,19,21.0,Thursday,September,Normal Day
2021-09-24,Chicken Biryani,19,28,21.4,Friday,September,Normal Day
2021-09-25,Chicken Biryani,8,26,27.0,Saturday,September,Normal Day
2021-09-26,Chicken Biryani,52,28,11.5,Sunday,September,Normal Day
2021-09-27,Chicken Biryani,8,17,24.3,Monday,September,Normal Day
2021-09-28,Chicken Biryani,42,19,17.7,Tuesday,September,Normal Day
2021-09-29,Chicken Biryani,26,19,26.2,Wednesday,September,Normal Day
2021-09-30,Chicken Biryani,48,19,32.5,Thursday,September,Normal Day
2021-10-01,Chicken Biryani,51,17,7.2,Friday,October,Normal Day
2021-10-02,Chicken Biryani,26,25,32.6,Saturday,October,Normal Day
2021-10-03,Chicken Biryani,23,28,3.7,Sunday,October,Normal Day
2021-10-04,Chicken Biryani,43,24,0.9,Monday,October,Normal Day
2021-10-05,Chicken Biryani,13,28,2.2,Tuesday,October,Normal Day
2021-10-06,Chicken Biryani,28,18,11.7,Wednesday,October,Normal Day
2021-10-07,Chicken Biryani,9,23,21.1,Thursday,October,Normal Day
2021-10-08,Chicken Biryani,20,27,3.0,Friday,October,Normal Day
2021-10-09,Chicken Biryani,19,24,1.0,Saturday,October,Normal Day
2021-10-10,Chicken Biryani,48,23,30.8,Sunday,October,Normal Day
2021-10-11,Chicken Biryani,39,16,27.1,Monday,October,Normal Day
2021-10-12,Chicken Biryani,51,22,26.7,Tuesday,October,Normal Day
2021-10-13,Chicken Biryani,12,22,29.1,Wednesday,October,Normal Day
2021-10-14,Chicken Biryani,15,21,23.2,Thursday,October,Normal Day
2021-10-15,Chicken Biryani,31,22,4.1,Friday,October,Normal Day
2021-10-16,Chicken Biryani,14,28,13.6,Saturday,October,Normal Day
2021-10-17,Chicken Biryani,11,17,23.9,Sunday,October,Normal Day
2021-10-18,Chicken Biryani,26,27,9.8,Monday,October,Normal Day
2021-10-19,Chicken Biryani,42,20,22.8,Tuesday,October,Normal Day
2021-10-20,Chicken Biryani,27,15,1.6,Wednesday,October,Normal Day
2021-10-21,Chicken Biryani,11,21,10.6,Thursday,October,Normal Day
2021-10-22,Chicken Biryani,38,29,18.4,Friday,October,Normal Day
2021-10-23,Chicken Biryani,34,29,21.0,Saturday,October,Normal Day
2021-10-24,Chicken Biryani,43,15,19.3,Sunday,October,Normal Day
2021-10-25,Chicken Biryani,19,23,23.1,Monday,October,Normal Day
2021-10-26,Chicken Biryani,6,15,1.0,Tuesday,October,Normal Day
2021-10-27,Chicken Biryani,46,15,4.0,Wednesday,October,Normal Day
2021-10-28,Chicken Biryani,52,29,28.6,Thursday,October,Normal Day
2021-10-29,Chicken Biryani,38,21,22.6,Friday,October,Normal Day
2021-10-30,Chicken Biryani,49,16,4.4,Saturday,October,Normal Day
2021-10-31,Chicken Biryani,42,28,27.7,Sunday,October,Normal Day
2021-11-01,Chicken Biryani,28,19,8.6,Monday,November,Normal Day
2021-11-02,Chicken Biryani,1,22,16.1,Tuesday,November,Normal Day
2021-11-03,Chicken Biryani,35,22,5.4,Wednesday,November,Normal Day
2021-11-04,Chicken Biryani,40,17,23.5,Thursday,November,Normal Day
2021-11-05,Chicken Biryani,8,21,22.1,Friday,November,Normal Day
2021-11-06,Chicken Biryani,52,17,7.6,Saturday,November,Normal Day
2021-11-07,Chicken Biryani,47,20,28.4,Sunday,November,Normal Day
2021-11-08,Chicken Biryani,7,20,13.6,Monday,November,Normal Day
2021-11-09,Chicken Biryani,11,17,10.2,Tuesday,November,Normal Day
2021-11-10,Chicken Biryani,39,21,5.7,Wednesday,November,Normal Day
2021-11-11,Chicken Biryani,4,17,9.3,Thursday,November,Normal Day
2021-11-12,Chicken Biryani,25,22,1.5,Friday,November,Normal Day
2021-11-13,Chicken Biryani,12,24,19.5,Saturday,November,Normal Day
2021-11-14,Chicken Biryani,26,18,27.8,Sunday,November,Normal Day
2021-11-15,Chicken Biryani,38,29,18.4,Monday,November,Normal Day
2021-11-16,Chicken Biryani,46,29,7.8,Tuesday,November,Normal Day
2021-11-17,Chicken Biryani,12,27,1.9,Wednesday,November,Normal Day
2021-11-18,Chicken Biryani,43,15,7.7,Thursday,November,Normal Day
2021-11-19,Chicken Biryani,51,18,14.1,Friday,November,Normal Day
2021-11-20,Chicken Biryani,37,28,25.1,Saturday,November,Normal Day
2021-11-21,Chicken Biryani,46,21,6.8,Sunday,November,Normal Day
2021-11-22,Chicken Biryani,24,25,23.8,Monday,November,Normal Day
2021-11-23,Chicken Biryani,16,18,28.5,Tuesday,November,Normal Day
2021-11-24,Chicken Biryani,13,27,15.3,Wednesday,November,Normal Day
2021-11-25,Chicken Biryani,25,20,27.1,Thursday,November,Normal Day
2021-11-26,Chicken Biryani,52,23,18.5,Friday,November,Normal Day
2021-11-27,Chicken Biryani,4,15,21.2,Saturday,November,Normal Day
2021-11-28,Chicken Biryani,11,27,17.6,Sunday,November,Normal Day
2021-11-29,Chicken Biryani,32,19,15.6,Monday,November,Normal Day
2021-11-30,Chicken Biryani,49,25,8.3,Tuesday,November,Normal Day
2021-12-01,Chicken Biryani,7,21,10.5,Wednesday,December,Normal Day
2021-12-02,Chicken Biryani,46,15,10.1,Thursday,December,Normal Day
2021-12-03,Chicken Biryani,11,28,18.8,Friday,December,Normal Day
2021-12-04,Chicken Biryani,28,18,4.6,Saturday,December,Normal Day
2021-12-05,Chicken Biryani,41,20,30.1,Sunday,December,Normal Day
2021-12-06,Chicken Biryani,23,16,23.9,Monday,December,Normal Day
2021-12-07,Chicken Biryani,45,24,13.6,Tuesday,December,Normal Day
2021-12-08,Chicken Biryani,23,19,5.9,Wednesday,December,Normal Day
2021-12-09,Chicken Biryani,50,25,29.0,Thursday,December,Normal Day
2021-12-10,Chicken Biryani,28,24,27.2,Friday,December,Normal Day
2021-12-11,Chicken Biryani,43,15,23.9,Saturday,December,Normal Day
2021-12-12,Chicken Biryani,47,20,9.5,Sunday,December,Normal Day
2021-12-13,Chicken Biryani,26,20,13.7,Monday,December,Normal Day
2021-12-14,Chicken Biryani,25,27,4.1,Tuesday,December,Normal Day
2021-12-15,Chicken Biryani,29,29,6.8,Wednesday,December,Normal Day
2021-12-16,Chicken Biryani,19,29,25.9,Thursday,December,Normal Day
2021-12-17,Chicken Biryani,33,18,23.7,Friday,December,Normal Day
2021-12-18,Chicken Biryani,36,27,19.8,Saturday,December,Normal Day
2021-12-19,Chicken Biryani,14,22,29.5,Sunday,December,Normal Day
2021-12-20,Chicken Biryani,14,18,19.5,Monday,December,Normal Day
2021-12-21,Chicken Biryani,35,22,15.7,Tuesday,December,Normal Day
2021-12-22,Chicken Biryani,30,29,11.7,Wednesday,December,Normal Day
2021-12-23,Chicken Biryani,28,27,30.9,Thursday,December,Normal Day
2021-12-24,Chicken Biryani,17,22,3.4,Friday,December,Normal Day
2021-12-25,Chicken Biryani,3,19,30.6,Saturday,December,Normal Day
2021-12-26,Chicken Biryani,16,27,27.3,Sunday,December,Normal Day
2021-12-27,Chicken Biryani,46,29,5.0,Monday,December,Normal Day
2021-12-28,Chicken Biryani,30,18,18.9,Tuesday,December,Normal Day
2021-12-29,Chicken Biryani,52,26,28.5,Wednesday,December,Normal Day
2021-12-30,Chicken Biryani,29,27,19.1,Thursday,December,Normal Day
2021-12-31,Chicken Biryani,45,16,29.8,Friday,December,New Year Eve
2022-01-01,Chicken Biryani,15,25,31.0,Saturday,January,New Year
2022-01-02,Chicken Biryani,46,29,14.3,Sunday,January,Normal Day
2022-01-03,Chicken Biryani,25,17,12.9,Monday,January,Normal Day
2022-01-04,Chicken Biryani,51,17,30.8,Tuesday,January,Normal Day
2022-01-05,Chicken Biryani,38,18,22.4,Wednesday,January,Normal Day
2022-01-06,Chicken Biryani,42,18,4.5,Thursday,January,Normal Day
2022-01-07,Chicken Biryani,47,24,2.2,Friday,January,Normal Day
2022-01-08,Chicken Biryani,52,25,18.9,Saturday,January,Normal Day
2022-01-09,Chicken Biryani,38,25,30.6,Sunday,January,Normal Day
2022-01-10,Chicken Biryani,23,19,27.8,Monday,January,Normal Day
2022-01-11,Chicken Biryani,25,18,22.4,Tuesday,January,Normal Day
2022-01-12,Chicken Biryani,42,25,5.3,Wednesday,January,Normal Day
2022-01-13,Chicken Biryani,7,28,8.9,Thursday,January,Normal Day
2022-01-14,Chicken Biryani,22,24,28.8,Friday,January,Normal Day
2022-01-15,Chicken Biryani,17,22,6.6,Saturday,January,Normal Day
2022-01-16,Chicken Biryani,18,20,9.7,Sunday,January,Normal Day
2022-01-17,Chicken Biryani,49,20,4.9,Monday,January,Normal Day
2022-01-18,Chicken Biryani,41,22,22.4,Tuesday,January,Normal Day
2022-01-19,Chicken Biryani,10,21,31.0,Wednesday,January,Normal Day
2022-01-20,Chicken Biryani,10,29,9.4,Thursday,January,Normal Day
2022-01-21,Chicken Biryani,7,24,16.0,Friday,January,Normal Day
2022-01-22,Chicken Biryani,48,28,21.1,Saturday,January,Normal Day
2022-01-23,Chicken Biryani,50,25,32.8,Sunday,January,Normal Day
2022-01-24,Chicken Biryani,38,26,4.2,Monday,January,Normal Day
2022-01-25,Chicken Biryani,27,24,16.8,Tuesday,January,Normal Day
2022-01-26,Chicken Biryani,52,27,13.1,Wednesday,January,Normal Day
2022-01-27,Chicken Biryani,33,22,28.5,Thursday,January,Normal Day
2022-01-28,Chicken Biryani,1,28,16.0,Friday,January,Normal Day
2022-01-29,Chicken Biryani,44,16,4.4,Saturday,January,Normal Day
2022-01-30,Chicken Biryani,34,23,21.1,Sunday,January,Normal Day
2022-01-31,Chicken Biryani,4,15,25.5,Monday,January,Normal Day
2022-02-01,Chicken Biryani,17,29,0.9,Tuesday,February,Normal Day
2022-02-02,Chicken Biryani,4,22,28.3,Wednesday,February,Normal Day
2022-02-03,Chicken Biryani,43,26,6.8,Thursday,February,Normal Day
2022-02-04,Chicken Biryani,26,25,18.5,Friday,February,Normal Day
2022-02-05,Chicken Biryani,4,26,14.1,Saturday,February,Normal Day
2022-02-06,Chicken Biryani,1,26,23.8,Sunday,February,Normal Day
2022-02-07,Chicken Biryani,7,18,12.7,Monday,February,Normal Day
2022-02-08,Chicken Biryani,30,18,28.6,Tuesday,February,Normal Day
2022-02-09,Chicken Biryani,50,19,24.2,Wednesday,February,Normal Day
2022-02-10,Chicken Biryani,9,22,21.5,Thursday,February,Normal Day
2022-02-11,Chicken Biryani,35,19,26.3,Friday,February,Normal Day
2022-02-12,Chicken Biryani,8,22,24.9,Saturday,February,Normal Day
2022-02-13,Chicken Biryani,24,29,2.0,Sunday,February,Normal Day
2022-02-14,Chicken Biryani,19,24,13.4,Monday,February,Normal Day
2022-02-15,Chicken Biryani,36,15,30.6,Tuesday,February,Normal Day
