Date,Week,Food_Item_1,Food_Item_2,Food_Item_3,Food_Item_4,Food_Item_5,Event,Inventory_Status
2020-08-08,32,Food_Item_1:53,Food_Item_2:80,Food_Item_3:51,Food_Item_4:71,Food_Item_5:33,None,Underflow
2020-08-09,32,Food_Item_1:39,Food_Item_2:60,Food_Item_3:30,Food_Item_4:41,Food_Item_5:60,None,Correct
2020-08-10,33,Food_Item_1:59,Food_Item_2:27,Food_Item_3:58,Food_Item_4:28,Food_Item_5:53,None,Correct
2020-08-11,33,Food_Item_1:71,Food_Item_2:64,Food_Item_3:75,Food_Item_4:28,Food_Item_5:43,Seasonal,Correct
2020-08-12,33,Food_Item_1:21,Food_Item_2:48,Food_Item_3:43,Food_Item_4:46,Food_Item_5:35,None,Correct
2020-08-13,33,Food_Item_1:34,Food_Item_2:78,Food_Item_3:75,Food_Item_4:77,Food_Item_5:40,Special_Event,Overflow
2020-08-14,33,Food_Item_1:50,Food_Item_2:70,Food_Item_3:37,Food_Item_4:55,Food_Item_5:41,Seasonal,Correct
2020-08-15,33,Food_Item_1:32,Food_Item_2:77,Food_Item_3:28,Food_Item_4:40,Food_Item_5:70,Special_Event,Overflow
2020-08-16,33,Food_Item_1:34,Food_Item_2:65,Food_Item_3:57,Food_Item_4:59,Food_Item_5:35,Valentine's_Day,Correct
2020-08-17,34,Food_Item_1:56,Food_Item_2:50,Food_Item_3:76,Food_Item_4:21,Food_Item_5:40,Seasonal,Underflow
2020-08-18,34,Food_Item_1:68,Food_Item_2:29,Food_Item_3:59,Food_Item_4:40,Food_Item_5:25,Seasonal,Correct
2020-08-19,34,Food_Item_1:77,Food_Item_2:77,Food_Item_3:80,Food_Item_4:66,Food_Item_5:37,None,Correct
2020-08-20,34,Food_Item_1:32,Food_Item_2:70,Food_Item_3:69,Food_Item_4:37,Food_Item_5:65,None,Overflow
2020-08-21,34,Food_Item_1:23,Food_Item_2:50,Food_Item_3:35,Food_Item_4:34,Food_Item_5:60,None,Correct
2020-08-22,34,Food_Item_1:59,Food_Item_2:50,Food_Item_3:55,Food_Item_4:29,Food_Item_5:70,None,Correct
2020-08-23,34,Food_Item_1:40,Food_Item_2:58,Food_Item_3:76,Food_Item_4:54,Food_Item_5:32,Valentine's_Day,Correct
2020-08-24,35,Food_Item_1:79,Food_Item_2:58,Food_Item_3:58,Food_Item_4:27,Food_Item_5:38,Special_Event,Correct
2020-08-25,35,Food_Item_1:32,Food_Item_2:53,Food_Item_3:71,Food_Item_4:52,Food_Item_5:38,None,Correct
2020-08-26,35,Food_Item_1:64,Food_Item_2:72,Food_Item_3:74,Food_Item_4:20,Food_Item_5:39,None,Correct
2020-08-27,35,Food_Item_1:21,Food_Item_2:21,Food_Item_3:61,Food_Item_4:61,Food_Item_5:68,None,Correct
2020-08-28,35,Food_Item_1:69,Food_Item_2:78,Food_Item_3:29,Food_Item_4:48,Food_Item_5:60,None,Correct
2020-08-29,35,Food_Item_1:48,Food_Item_2:68,Food_Item_3:40,Food_Item_4:26,Food_Item_5:79,None,Correct
2020-08-30,35,Food_Item_1:65,Food_Item_2:58,Food_Item_3:49,Food_Item_4:38,Food_Item_5:30,Seasonal,Correct
2020-08-31,36,Food_Item_1:21,Food_Item_2:27,Food_Item_3:23,Food_Item_4:75,Food_Item_5:40,Seasonal,Correct
2020-09-01,36,Food_Item_1:40,Food_Item_2:73,Food_Item_3:66,Food_Item_4:44,Food_Item_5:55,None,Correct
2020-09-02,36,Food_Item_1:40,Food_Item_2:45,Food_Item_3:31,Food_Item_4:40,Food_Item_5:59,Valentine's_Day,Underflow
2020-09-03,36,Food_Item_1:38,Food_Item_2:40,Food_Item_3:56,Food_Item_4:68,Food_Item_5:56,None,Correct
2020-09-04,36,Food_Item_1:66,Food_Item_2:65,Food_Item_3:65,Food_Item_4:28,Food_Item_5:51,None,Underflow
2020-09-05,36,Food_Item_1:29,Food_Item_2:26,Food_Item_3:53,Food_Item_4:30,Food_Item_5:80,Special_Event,Underflow
2020-09-06,36,Food_Item_1:43,Food_Item_2:42,Food_Item_3:41,Food_Item_4:25,Food_Item_5:46,None,Underflow
2020-09-07,37,Food_Item_1:45,Food_Item_2:54,Food_Item_3:23,Food_Item_4:53,Food_Item_5:46,Special_Event,Correct
2020-09-08,37,Food_Item_1:29,Food_Item_2:55,Food_Item_3:72,Food_Item_4:25,Food_Item_5:72,None,Correct
2020-09-09,37,Food_Item_1:68,Food_Item_2:78,Food_Item_3:75,Food_Item_4:36,Food_Item_5:34,None,Correct
2020-09-10,37,Food_Item_1:55,Food_Item_2:21,Food_Item_3:23,Food_Item_4:61,Food_Item_5:73,Special_Event,Correct
2020-09-11,37,Food_Item_1:22,Food_Item_2:34,Food_Item_3:68,Food_Item_4:34,Food_Item_5:80,None,Overflow
2020-09-12,37,Food_Item_1:52,Food_Item_2:40,Food_Item_3:40,Food_Item_4:44,Food_Item_5:68,Special_Event,Correct
2020-09-13,37,Food_Item_1:52,Food_Item_2:68,Food_Item_3:38,Food_Item_4:51,Food_Item_5:21,Special_Event,Correct
2020-09-14,38,Food_Item_1:55,Food_Item_2:24,Food_Item_3:22,Food_Item_4:32,Food_Item_5:57,None,Correct
2020-09-15,38,Food_Item_1:51,Food_Item_2:20,Food_Item_3:42,Food_Item_4:64,Food_Item_5:25,Seasonal,Correct
2020-09-16,38,Food_Item_1:77,Food_Item_2:73,Food_Item_3:30,Food_Item_4:45,Food_Item_5:33,None,Underflow
2020-09-17,38,Food_Item_1:60,Food_Item_2:67,Food_Item_3:59,Food_Item_4:38,Food_Item_5:37,Seasonal,Correct
2020-09-18,38,Food_Item_1:30,Food_Item_2:73,Food_Item_3:32,Food_Item_4:68,Food_Item_5:58,None,Correct
2020-09-19,38,Food_Item_1:77,Food_Item_2:36,Food_Item_3:45,Food_Item_4:27,Food_Item_5:61,None,Underflow
2020-09-20,38,Food_Item_1:58,Food_Item_2:61,Food_Item_3:62,Food_Item_4:52,Food_Item_5:69,None,Correct
2020-09-21,39,Food_Item_1:22,Food_Item_2:44,Food_Item_3:71,Food_Item_4:26,Food_Item_5:67,Christmas,Correct
2020-09-22,39,Food_Item_1:68,Food_Item_2:56,Food_Item_3:67,Food_Item_4:67,Food_Item_5:39,Valentine's_Day,Correct
2020-09-23,39,Food_Item_1:76,Food_Item_2:57,Food_Item_3:72,Food_Item_4:39,Food_Item_5:43,None,Correct
2020-09-24,39,Food_Item_1:34,Food_Item_2:56,Food_Item_3:76,Food_Item_4:76,Food_Item_5:73,None,Correct
2020-09-25,39,Food_Item_1:39,Food_Item_2:20,Food_Item_3:33,Food_Item_4:73,Food_Item_5:31,Valentine's_Day,Correct
2020-09-26,39,Food_Item_1:80,Food_Item_2:66,Food_Item_3:44,Food_Item_4:66,Food_Item_5:40,None,Correct
2020-09-27,39,Food_Item_1:68,Food_Item_2:30,Food_Item_3:78,Food_Item_4:51,Food_Item_5:50,Seasonal,Correct
2020-09-28,40,Food_Item_1:62,Food_Item_2:74,Food_Item_3:80,Food_Item_4:35,Food_Item_5:24,Special_Event,Overflow
2020-09-29,40,Food_Item_1:74,Food_Item_2:21,Food_Item_3:59,Food_Item_4:23,Food_Item_5:74,None,Correct
2020-09-30,40,Food_Item_1:20,Food_Item_2:39,Food_Item_3:48,Food_Item_4:44,Food_Item_5:66,Seasonal,Correct
2020-10-01,40,Food_Item_1:23,Food_Item_2:43,Food_Item_3:33,Food_Item_4:61,Food_Item_5:32,Christmas,Correct
2020-10-02,40,Food_Item_1:43,Food_Item_2:24,Food_Item_3:37,Food_Item_4:46,Food_Item_5:61,None,Correct
2020-10-03,40,Food_Item_1:77,Food_Item_2:27,Food_Item_3:39,Food_Item_4:29,Food_Item_5:36,None,Overflow
2020-10-04,40,Food_Item_1:71,Food_Item_2:78,Food_Item_3:33,Food_Item_4:27,Food_Item_5:78,Special_Event,Overflow
2020-10-05,41,Food_Item_1:70,Food_Item_2:21,Food_Item_3:76,Food_Item_4:79,Food_Item_5:79,None,Underflow
2020-10-06,41,Food_Item_1:25,Food_Item_2:66,Food_Item_3:35,Food_Item_4:49,Food_Item_5:75,Valentine's_Day,Correct
2020-10-07,41,Food_Item_1:37,Food_Item_2:37,Food_Item_3:21,Food_Item_4:64,Food_Item_5:56,None,Correct
2020-10-08,41,Food_Item_1:29,Food_Item_2:33,Food_Item_3:24,Food_Item_4:45,Food_Item_5:63,None,Underflow
2020-10-09,41,Food_Item_1:47,Food_Item_2:73,Food_Item_3:49,Food_Item_4:46,Food_Item_5:31,Christmas,Correct
2020-10-10,41,Food_Item_1:22,Food_Item_2:62,Food_Item_3:24,Food_Item_4:69,Food_Item_5:76,None,Correct
2020-10-11,41,Food_Item_1:50,Food_Item_2:32,Food_Item_3:71,Food_Item_4:37,Food_Item_5:21,Special_Event,Overflow
2020-10-12,42,Food_Item_1:32,Food_Item_2:35,Food_Item_3:64,Food_Item_4:48,Food_Item_5:71,None,Correct
2020-10-13,42,Food_Item_1:75,Food_Item_2:56,Food_Item_3:73,Food_Item_4:74,Food_Item_5:47,Seasonal,Correct
2020-10-14,42,Food_Item_1:70,Food_Item_2:34,Food_Item_3:65,Food_Item_4:74,Food_Item_5:67,None,Correct
2020-10-15,42,Food_Item_1:58,Food_Item_2:43,Food_Item_3:49,Food_Item_4:72,Food_Item_5:50,Seasonal,Correct
2020-10-16,42,Food_Item_1:77,Food_Item_2:43,Food_Item_3:66,Food_Item_4:55,Food_Item_5:54,None,Correct
2020-10-17,42,Food_Item_1:42,Food_Item_2:46,Food_Item_3:31,Food_Item_4:57,Food_Item_5:45,None,Overflow
2020-10-18,42,Food_Item_1:69,Food_Item_2:38,Food_Item_3:29,Food_Item_4:72,Food_Item_5:63,Special_Event,Correct
2020-10-19,43,Food_Item_1:54,Food_Item_2:46,Food_Item_3:43,Food_Item_4:47,Food_Item_5:25,Special_Event,Overflow
2020-10-20,43,Food_Item_1:41,Food_Item_2:79,Food_Item_3:42,Food_Item_4:61,Food_Item_5:49,None,Correct
2020-10-21,43,Food_Item_1:63,Food_Item_2:30,Food_Item_3:76,Food_Item_4:22,Food_Item_5:41,Seasonal,Overflow
2020-10-22,43,Food_Item_1:60,Food_Item_2:29,Food_Item_3:58,Food_Item_4:41,Food_Item_5:54,Special_Event,Correct
2020-10-23,43,Food_Item_1:74,Food_Item_2:71,Food_Item_3:56,Food_Item_4:28,Food_Item_5:72,Special_Event,Overflow
2020-10-24,43,Food_Item_1:45,Food_Item_2:25,Food_Item_3:72,Food_Item_4:46,Food_Item_5:76,None,Correct
2020-10-25,43,Food_Item_1:22,Food_Item_2:53,Food_Item_3:26,Food_Item_4:56,Food_Item_5:20,None,Correct
2020-10-26,44,Food_Item_1:80,Food_Item_2:30,Food_Item_3:67,Food_Item_4:34,Food_Item_5:63,Special_Event,Correct
2020-10-27,44,Food_Item_1:27,Food_Item_2:40,Food_Item_3:66,Food_Item_4:73,Food_Item_5:71,None,Overflow
2020-10-28,44,Food_Item_1:53,Food_Item_2:62,Food_Item_3:72,Food_Item_4:45,Food_Item_5:34,Seasonal,Correct
2020-10-29,44,Food_Item_1:64,Food_Item_2:68,Food_Item_3:26,Food_Item_4:34,Food_Item_5:60,Special_Event,Correct
2020-10-30,44,Food_Item_1:64,Food_Item_2:77,Food_Item_3:68,Food_Item_4:32,Food_Item_5:65,None,Correct
2020-10-31,44,Food_Item_1:52,Food_Item_2:71,Food_Item_3:26,Food_Item_4:51,Food_Item_5:29,Christmas,Correct
2020-11-01,44,Food_Item_1:39,Food_Item_2:35,Food_Item_3:68,Food_Item_4:45,Food_Item_5:39,Valentine's_Day,Correct
2020-11-02,45,Food_Item_1:26,Food_Item_2:80,Food_Item_3:72,Food_Item_4:32,Food_Item_5:21,None,Correct
2020-11-03,45,Food_Item_1:33,Food_Item_2:31,Food_Item_3:72,Food_Item_4:69,Food_Item_5:63,None,Correct
2020-11-04,45,Food_Item_1:80,Food_Item_2:27,Food_Item_3:47,Food_Item_4:80,Food_Item_5:42,Special_Event,Underflow
2020-11-05,45,Food_Item_1:58,Food_Item_2:39,Food_Item_3:41,Food_Item_4:44,Food_Item_5:43,None,Correct
2020-11-06,45,Food_Item_1:57,Food_Item_2:78,Food_Item_3:50,Food_Item_4:60,Food_Item_5:59,Seasonal,Correct
2020-11-07,45,Food_Item_1:22,Food_Item_2:51,Food_Item_3:40,Food_Item_4:42,Food_Item_5:21,None,Correct
2020-11-08,45,Food_Item_1:71,Food_Item_2:44,Food_Item_3:68,Food_Item_4:54,Food_Item_5:69,None,Correct
2020-11-09,46,Food_Item_1:59,Food_Item_2:76,Food_Item_3:42,Food_Item_4:80,Food_Item_5:63,None,Underflow
2020-11-10,46,Food_Item_1:22,Food_Item_2:51,Food_Item_3:68,Food_Item_4:77,Food_Item_5:25,None,Correct
2020-11-11,46,Food_Item_1:25,Food_Item_2:35,Food_Item_3:66,Food_Item_4:73,Food_Item_5:65,Special_Event,Underflow
2020-11-12,46,Food_Item_1:44,Food_Item_2:67,Food_Item_3:41,Food_Item_4:35,Food_Item_5:58,Christmas,Underflow
2020-11-13,46,Food_Item_1:39,Food_Item_2:55,Food_Item_3:69,Food_Item_4:65,Food_Item_5:74,None,Correct
2020-11-14,46,Food_Item_1:26,Food_Item_2:20,Food_Item_3:63,Food_Item_4:28,Food_Item_5:57,Valentine's_Day,Correct
2020-11-15,46,Food_Item_1:79,Food_Item_2:52,Food_Item_3:48,Food_Item_4:24,Food_Item_5:52,None,Correct
2020-11-16,47,Food_Item_1:56,Food_Item_2:44,Food_Item_3:71,Food_Item_4:79,Food_Item_5:54,Special_Event,Underflow
2020-11-17,47,Food_Item_1:57,Food_Item_2:27,Food_Item_3:64,Food_Item_4:53,Food_Item_5:51,None,Correct
2020-11-18,47,Food_Item_1:74,Food_Item_2:30,Food_Item_3:22,Food_Item_4:38,Food_Item_5:58,None,Correct
2020-11-19,47,Food_Item_1:29,Food_Item_2:73,Food_Item_3:24,Food_Item_4:32,Food_Item_5:50,None,Underflow
2020-11-20,47,Food_Item_1:69,Food_Item_2:67,Food_Item_3:71,Food_Item_4:61,Food_Item_5:77,None,Correct
2020-11-21,47,Food_Item_1:39,Food_Item_2:31,Food_Item_3:34,Food_Item_4:41,Food_Item_5:75,Special_Event,Overflow
2020-11-22,47,Food_Item_1:34,Food_Item_2:65,Food_Item_3:48,Food_Item_4:71,Food_Item_5:64,Christmas,Correct
2020-11-23,48,Food_Item_1:30,Food_Item_2:28,Food_Item_3:28,Food_Item_4:67,Food_Item_5:80,Special_Event,Underflow
2020-11-24,48,Food_Item_1:51,Food_Item_2:43,Food_Item_3:70,Food_Item_4:64,Food_Item_5:47,None,Correct
2020-11-25,48,Food_Item_1:64,Food_Item_2:43,Food_Item_3:60,Food_Item_4:54,Food_Item_5:26,None,Underflow
2020-11-26,48,Food_Item_1:47,Food_Item_2:55,Food_Item_3:64,Food_Item_4:47,Food_Item_5:24,None,Correct
2020-11-27,48,Food_Item_1:80,Food_Item_2:62,Food_Item_3:42,Food_Item_4:50,Food_Item_5:45,Seasonal,Correct
2020-11-28,48,Food_Item_1:79,Food_Item_2:76,Food_Item_3:28,Food_Item_4:27,Food_Item_5:21,None,Correct
2020-11-29,48,Food_Item_1:62,Food_Item_2:32,Food_Item_3:48,Food_Item_4:62,Food_Item_5:54,None,Correct
2020-11-30,49,Food_Item_1:24,Food_Item_2:70,Food_Item_3:62,Food_Item_4:31,Food_Item_5:57,None,Correct
2020-12-01,49,Food_Item_1:34,Food_Item_2:32,Food_Item_3:29,Food_Item_4:39,Food_Item_5:28,Special_Event,Correct
2020-12-02,49,Food_Item_1:43,Food_Item_2:23,Food_Item_3:52,Food_Item_4:70,Food_Item_5:20,None,Correct
2020-12-03,49,Food_Item_1:57,Food_Item_2:53,Food_Item_3:20,Food_Item_4:39,Food_Item_5:76,Valentine's_Day,Correct
2020-12-04,49,Food_Item_1:35,Food_Item_2:75,Food_Item_3:50,Food_Item_4:71,Food_Item_5:33,None,Correct
2020-12-05,49,Food_Item_1:50,Food_Item_2:33,Food_Item_3:26,Food_Item_4:31,Food_Item_5:44,Seasonal,Correct
2020-12-06,49,Food_Item_1:74,Food_Item_2:71,Food_Item_3:24,Food_Item_4:29,Food_Item_5:62,None,Correct
2020-12-07,50,Food_Item_1:75,Food_Item_2:68,Food_Item_3:24,Food_Item_4:50,Food_Item_5:52,Christmas,Underflow
2020-12-08,50,Food_Item_1:30,Food_Item_2:35,Food_Item_3:60,Food_Item_4:68,Food_Item_5:46,Valentine's_Day,Correct
2020-12-09,50,Food_Item_1:34,Food_Item_2:72,Food_Item_3:36,Food_Item_4:46,Food_Item_5:23,Special_Event,Underflow
2020-12-10,50,Food_Item_1:40,Food_Item_2:69,Food_Item_3:45,Food_Item_4:21,Food_Item_5:32,Special_Event,Overflow
2020-12-11,50,Food_Item_1:45,Food_Item_2:48,Food_Item_3:58,Food_Item_4:73,Food_Item_5:75,None,Overflow
2020-12-12,50,Food_Item_1:50,Food_Item_2:59,Food_Item_3:80,Food_Item_4:70,Food_Item_5:52,Valentine's_Day,Correct
2020-12-13,50,Food_Item_1:68,Food_Item_2:60,Food_Item_3:30,Food_Item_4:35,Food_Item_5:58,Seasonal,Correct
2020-12-14,51,Food_Item_1:24,Food_Item_2:47,Food_Item_3:58,Food_Item_4:21,Food_Item_5:46,None,Underflow
2020-12-15,51,Food_Item_1:77,Food_Item_2:69,Food_Item_3:29,Food_Item_4:69,Food_Item_5:61,None,Correct
2020-12-16,51,Food_Item_1:37,Food_Item_2:49,Food_Item_3:61,Food_Item_4:71,Food_Item_5:78,None,Overflow
2020-12-17,51,Food_Item_1:58,Food_Item_2:40,Food_Item_3:78,Food_Item_4:39,Food_Item_5:74,Christmas,Correct
2020-12-18,51,Food_Item_1:44,Food_Item_2:68,Food_Item_3:75,Food_Item_4:73,Food_Item_5:64,Seasonal,Correct
2020-12-19,51,Food_Item_1:63,Food_Item_2:58,Food_Item_3:58,Food_Item_4:62,Food_Item_5:70,Seasonal,Correct
2020-12-20,51,Food_Item_1:25,Food_Item_2:64,Food_Item_3:51,Food_Item_4:41,Food_Item_5:54,Seasonal,Correct
2020-12-21,52,Food_Item_1:36,Food_Item_2:60,Food_Item_3:37,Food_Item_4:79,Food_Item_5:37,Valentine's_Day,Correct
2020-12-22,52,Food_Item_1:34,Food_Item_2:40,Food_Item_3:79,Food_Item_4:77,Food_Item_5:40,Christmas,Correct
2020-12-23,52,Food_Item_1:42,Food_Item_2:39,Food_Item_3:32,Food_Item_4:72,Food_Item_5:41,Seasonal,Correct
2020-12-24,52,Food_Item_1:36,Food_Item_2:58,Food_Item_3:47,Food_Item_4:62,Food_Item_5:62,None,Correct
2020-12-25,52,Food_Item_1:70,Food_Item_2:28,Food_Item_3:71,Food_Item_4:69,Food_Item_5:64,None,Correct
2020-12-26,52,Food_Item_1:43,Food_Item_2:65,Food_Item_3:54,Food_Item_4:55,Food_Item_5:40,None,Correct
2020-12-27,52,Food_Item_1:53,Food_Item_2:31,Food_Item_3:27,Food_Item_4:66,Food_Item_5:66,Valentine's_Day,Correct
2020-12-28,53,Food_Item_1:33,Food_Item_2:58,Food_Item_3:70,Food_Item_4:60,Food_Item_5:73,None,Overflow
2020-12-29,53,Food_Item_1:71,Food_Item_2:51,Food_Item_3:43,Food_Item_4:35,Food_Item_5:45,None,Correct
2020-12-30,53,Food_Item_1:56,Food_Item_2:49,Food_Item_3:54,Food_Item_4:41,Food_Item_5:29,None,Underflow
2020-12-31,53,Food_Item_1:27,Food_Item_2:44,Food_Item_3:72,Food_Item_4:55,Food_Item_5:45,None,Correct
2021-01-01,53,Food_Item_1:79,Food_Item_2:36,Food_Item_3:79,Food_Item_4:51,Food_Item_5:49,Christmas,Correct
2021-01-02,53,Food_Item_1:72,Food_Item_2:37,Food_Item_3:52,Food_Item_4:56,Food_Item_5:46,None,Underflow
2021-01-03,53,Food_Item_1:47,Food_Item_2:60,Food_Item_3:51,Food_Item_4:58,Food_Item_5:26,None,Correct
2021-01-04,1,Food_Item_1:27,Food_Item_2:28,Food_Item_3:31,Food_Item_4:27,Food_Item_5:43,Special_Event,Overflow
2021-01-05,1,Food_Item_1:22,Food_Item_2:74,Food_Item_3:24,Food_Item_4:37,Food_Item_5:26,None,Correct
2021-01-06,1,Food_Item_1:70,Food_Item_2:26,Food_Item_3:79,Food_Item_4:67,Food_Item_5:63,None,Underflow
2021-01-07,1,Food_Item_1:62,Food_Item_2:56,Food_Item_3:23,Food_Item_4:20,Food_Item_5:27,None,Correct
2021-01-08,1,Food_Item_1:37,Food_Item_2:38,Food_Item_3:47,Food_Item_4:35,Food_Item_5:34,None,Correct
2021-01-09,1,Food_Item_1:68,Food_Item_2:37,Food_Item_3:79,Food_Item_4:55,Food_Item_5:42,Valentine's_Day,Correct
2021-01-10,1,Food_Item_1:55,Food_Item_2:57,Food_Item_3:40,Food_Item_4:68,Food_Item_5:34,None,Overflow
2021-01-11,2,Food_Item_1:44,Food_Item_2:33,Food_Item_3:54,Food_Item_4:59,Food_Item_5:21,Christmas,Underflow
2021-01-12,2,Food_Item_1:67,Food_Item_2:59,Food_Item_3:37,Food_Item_4:71,Food_Item_5:51,None,Correct
2021-01-13,2,Food_Item_1:46,Food_Item_2:34,Food_Item_3:35,Food_Item_4:49,Food_Item_5:59,None,Correct
2021-01-14,2,Food_Item_1:34,Food_Item_2:37,Food_Item_3:26,Food_Item_4:20,Food_Item_5:35,Seasonal,Correct
2021-01-15,2,Food_Item_1:75,Food_Item_2:58,Food_Item_3:74,Food_Item_4:44,Food_Item_5:48,None,Correct
2021-01-16,2,Food_Item_1:25,Food_Item_2:46,Food_Item_3:65,Food_Item_4:48,Food_Item_5:48,None,Overflow
2021-01-17,2,Food_Item_1:74,Food_Item_2:59,Food_Item_3:68,Food_Item_4:44,Food_Item_5:21,None,Correct
2021-01-18,3,Food_Item_1:76,Food_Item_2:63,Food_Item_3:51,Food_Item_4:47,Food_Item_5:70,Valentine's_Day,Correct
2021-01-19,3,Food_Item_1:21,Food_Item_2:51,Food_Item_3:52,Food_Item_4:59,Food_Item_5:44,Valentine's_Day,Correct
2021-01-20,3,Food_Item_1:43,Food_Item_2:29,Food_Item_3:65,Food_Item_4:24,Food_Item_5:58,Valentine's_Day,Correct
2021-01-21,3,Food_Item_1:30,Food_Item_2:70,Food_Item_3:45,Food_Item_4:33,Food_Item_5:33,None,Correct
2021-01-22,3,Food_Item_1:35,Food_Item_2:65,Food_Item_3:38,Food_Item_4:77,Food_Item_5:34,None,Overflow
2021-01-23,3,Food_Item_1:21,Food_Item_2:63,Food_Item_3:79,Food_Item_4:56,Food_Item_5:35,Seasonal,Underflow
2021-01-24,3,Food_Item_1:65,Food_Item_2:71,Food_Item_3:21,Food_Item_4:44,Food_Item_5:56,None,Correct
2021-01-25,4,Food_Item_1:51,Food_Item_2:47,Food_Item_3:66,Food_Item_4:48,Food_Item_5:78,None,Correct
2021-01-26,4,Food_Item_1:42,Food_Item_2:34,Food_Item_3:37,Food_Item_4:43,Food_Item_5:78,Christmas,Correct
2021-01-27,4,Food_Item_1:30,Food_Item_2:34,Food_Item_3:74,Food_Item_4:57,Food_Item_5:61,None,Correct
2021-01-28,4,Food_Item_1:32,Food_Item_2:74,Food_Item_3:22,Food_Item_4:44,Food_Item_5:43,None,Correct
2021-01-29,4,Food_Item_1:65,Food_Item_2:78,Food_Item_3:30,Food_Item_4:25,Food_Item_5:59,Seasonal,Underflow
2021-01-30,4,Food_Item_1:25,Food_Item_2:53,Food_Item_3:79,Food_Item_4:36,Food_Item_5:48,None,Correct
2021-01-31,4,Food_Item_1:47,Food_Item_2:37,Food_Item_3:75,Food_Item_4:78,Food_Item_5:31,None,Correct
2021-02-01,5,Food_Item_1:53,Food_Item_2:24,Food_Item_3:34,Food_Item_4:75,Food_Item_5:25,Seasonal,Correct
2021-02-02,5,Food_Item_1:70,Food_Item_2:70,Food_Item_3:75,Food_Item_4:75,Food_Item_5:80,Special_Event,Correct
2021-02-03,5,Food_Item_1:50,Food_Item_2:80,Food_Item_3:47,Food_Item_4:77,Food_Item_5:30,None,Overflow
2021-02-04,5,Food_Item_1:32,Food_Item_2:58,Food_Item_3:65,Food_Item_4:24,Food_Item_5:24,Special_Event,Correct
2021-02-05,5,Food_Item_1:70,Food_Item_2:31,Food_Item_3:54,Food_Item_4:27,Food_Item_5:69,None,Correct
2021-02-06,5,Food_Item_1:66,Food_Item_2:31,Food_Item_3:29,Food_Item_4:54,Food_Item_5:79,None,Correct
2021-02-07,5,Food_Item_1:40,Food_Item_2:74,Food_Item_3:30,Food_Item_4:69,Food_Item_5:37,None,Underflow
2021-02-08,6,Food_Item_1:52,Food_Item_2:77,Food_Item_3:23,Food_Item_4:45,Food_Item_5:28,None,Correct
2021-02-09,6,Food_Item_1:74,Food_Item_2:28,Food_Item_3:35,Food_Item_4:75,Food_Item_5:58,Valentine's_Day,Correct
2021-02-10,6,Food_Item_1:37,Food_Item_2:49,Food_Item_3:35,Food_Item_4:49,Food_Item_5:31,Special_Event,Correct
2021-02-11,6,Food_Item_1:30,Food_Item_2:60,Food_Item_3:58,Food_Item_4:68,Food_Item_5:22,None,Correct
2021-02-12,6,Food_Item_1:20,Food_Item_2:38,Food_Item_3:49,Food_Item_4:53,Food_Item_5:71,None,Correct
2021-02-13,6,Food_Item_1:55,Food_Item_2:54,Food_Item_3:66,Food_Item_4:45,Food_Item_5:76,None,Overflow
2021-02-14,6,Food_Item_1:80,Food_Item_2:53,Food_Item_3:42,Food_Item_4:70,Food_Item_5:58,None,Overflow
2021-02-15,7,Food_Item_1:45,Food_Item_2:68,Food_Item_3:36,Food_Item_4:53,Food_Item_5:79,None,Correct
2021-02-16,7,Food_Item_1:51,Food_Item_2:28,Food_Item_3:71,Food_Item_4:22,Food_Item_5:33,None,Overflow
2021-02-17,7,Food_Item_1:73,Food_Item_2:39,Food_Item_3:27,Food_Item_4:58,Food_Item_5:77,None,Correct
2021-02-18,7,Food_Item_1:43,Food_Item_2:21,Food_Item_3:40,Food_Item_4:51,Food_Item_5:32,Special_Event,Correct
2021-02-19,7,Food_Item_1:69,Food_Item_2:60,Food_Item_3:68,Food_Item_4:29,Food_Item_5:48,Valentine's_Day,Correct
2021-02-20,7,Food_Item_1:67,Food_Item_2:28,Food_Item_3:61,Food_Item_4:70,Food_Item_5:39,None,Correct
2021-02-21,7,Food_Item_1:77,Food_Item_2:34,Food_Item_3:77,Food_Item_4:48,Food_Item_5:36,None,Correct
2021-02-22,8,Food_Item_1:49,Food_Item_2:43,Food_Item_3:76,Food_Item_4:33,Food_Item_5:49,None,Overflow
2021-02-23,8,Food_Item_1:35,Food_Item_2:80,Food_Item_3:29,Food_Item_4:77,Food_Item_5:60,Christmas,Correct
2021-02-24,8,Food_Item_1:23,Food_Item_2:42,Food_Item_3:49,Food_Item_4:78,Food_Item_5:44,Valentine's_Day,Overflow
2021-02-25,8,Food_Item_1:24,Food_Item_2:58,Food_Item_3:38,Food_Item_4:42,Food_Item_5:72,None,Correct
2021-02-26,8,Food_Item_1:79,Food_Item_2:75,Food_Item_3:74,Food_Item_4:50,Food_Item_5:24,None,Correct
2021-02-27,8,Food_Item_1:79,Food_Item_2:52,Food_Item_3:30,Food_Item_4:20,Food_Item_5:26,None,Correct
2021-02-28,8,Food_Item_1:37,Food_Item_2:23,Food_Item_3:21,Food_Item_4:52,Food_Item_5:33,Seasonal,Correct
2021-03-01,9,Food_Item_1:48,Food_Item_2:45,Food_Item_3:41,Food_Item_4:71,Food_Item_5:59,None,Correct
2021-03-02,9,Food_Item_1:38,Food_Item_2:43,Food_Item_3:23,Food_Item_4:71,Food_Item_5:53,None,Overflow
