Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion,Special Occasion Category
2021-07-02,1,43,16,32.2,Friday,July,Normal Day,
2021-07-03,1,33,29,16.1,Saturday,July,Normal Day,
2021-07-04,1,31,25,17.8,Sunday,July,Normal Day,
2021-07-05,1,35,22,6.2,Monday,July,Normal Day,
2021-07-06,1,17,24,8.7,Tuesday,July,Normal Day,
2021-07-07,1,28,17,27.6,Wednesday,July,Normal Day,
2021-07-08,1,19,27,12.2,Thursday,July,Normal Day,
2021-07-09,1,46,26,27.3,Friday,July,Normal Day,
2021-07-10,1,23,19,23.5,Saturday,July,Normal Day,
2021-07-11,1,32,20,6.5,Sunday,July,Normal Day,
2021-07-12,1,40,24,17.0,Monday,July,Rath Yatra (R),2.0
2021-07-13,1,13,20,22.5,Tuesday,July,Normal Day,
2021-07-14,1,20,18,8.3,Wednesday,July,Normal Day,
2021-07-15,1,35,17,27.4,Thursday,July,Normal Day,
2021-07-16,1,5,18,18.2,Friday,July,Normal Day,
2021-07-17,1,9,15,6.1,Saturday,July,Normal Day,
2021-07-18,1,29,18,19.5,Sunday,July,Normal Day,
2021-07-19,1,6,15,32.8,Monday,July,Normal Day,
2021-07-20,1,25,26,5.6,Tuesday,July,Normal Day,
2021-07-21,1,31,29,26.9,Wednesday,July,Id-ul-Zuha (Bakrid) (G),4.0
2021-07-22,1,22,15,7.4,Thursday,July,Normal Day,
2021-07-23,1,2,24,25.8,Friday,July,Normal Day,
2021-07-24,1,45,28,24.3,Saturday,July,Normal Day,
2021-07-25,1,5,20,10.4,Sunday,July,Normal Day,
2021-07-26,1,27,19,11.2,Monday,July,Normal Day,
2021-07-27,1,25,28,26.2,Tuesday,July,Normal Day,
2021-07-28,1,8,25,15.6,Wednesday,July,Normal Day,
2021-07-29,1,1,29,24.2,Thursday,July,Normal Day,
2021-07-30,1,20,18,5.5,Friday,July,Normal Day,
2021-07-31,1,44,27,28.1,Saturday,July,Normal Day,
2021-08-01,1,23,25,23.5,Sunday,August,Normal Day,
2021-08-02,1,32,17,29.8,Monday,August,Normal Day,
2021-08-03,1,11,15,5.0,Tuesday,August,Normal Day,
2021-08-04,1,39,20,19.8,Wednesday,August,Normal Day,
2021-08-05,1,47,16,20.0,Thursday,August,Normal Day,
2021-08-06,1,24,22,12.1,Friday,August,Normal Day,
2021-08-07,1,11,24,15.5,Saturday,August,Normal Day,
2021-08-08,1,29,19,2.0,Sunday,August,Normal Day,
2021-08-09,1,26,21,24.7,Monday,August,Normal Day,
2021-08-10,1,16,24,18.4,Tuesday,August,Normal Day,
2021-08-11,1,35,26,2.6,Wednesday,August,Normal Day,
2021-08-12,1,20,16,22.6,Thursday,August,Normal Day,
2021-08-13,1,46,27,15.7,Friday,August,Normal Day,
2021-08-14,1,3,22,1.9,Saturday,August,Normal Day,
2021-08-15,1,1,16,31.8,Sunday,August,Independence day (G),2.0
2021-08-16,1,47,18,31.2,Monday,August,Parsi New Year's day/ Nauraj (R),1.0
2021-08-17,1,1,15,17.2,Tuesday,August,Normal Day,
2021-08-18,1,17,29,3.8,Wednesday,August,Normal Day,
2021-08-19,1,2,19,24.9,Thursday,August,Muharram (G),4.0
2021-08-20,1,29,23,16.5,Friday,August,Normal Day,
2021-08-21,1,20,15,10.5,Saturday,August,Onam or Thiru Onam Day (R),2.0
2021-08-22,1,6,23,16.5,Sunday,August,Raksha Bandhan (R),2.0
2021-08-23,1,8,25,17.5,Monday,August,Normal Day,
2021-08-24,1,29,29,18.8,Tuesday,August,Normal Day,
2021-08-25,1,48,22,14.9,Wednesday,August,Normal Day,
2021-08-26,1,51,20,20.2,Thursday,August,Normal Day,
2021-08-27,1,33,21,30.2,Friday,August,Normal Day,
2021-08-28,1,3,17,12.4,Saturday,August,Normal Day,
2021-08-29,1,35,28,24.0,Sunday,August,Normal Day,
2021-08-30,1,5,29,29.4,Monday,August,Janmashtami (Smarta) (R),1.0
2021-08-31,1,27,15,15.4,Tuesday,August,Normal Day,
2021-09-01,1,44,19,15.0,Wednesday,September,Normal Day,
2021-09-02,1,12,28,20.1,Thursday,September,Normal Day,
2021-09-03,1,20,26,19.7,Friday,September,Normal Day,
2021-09-04,1,45,26,26.6,Saturday,September,Normal Day,
2021-09-05,1,20,16,16.0,Sunday,September,Normal Day,
2021-09-06,1,9,28,32.7,Monday,September,Normal Day,
2021-09-07,1,39,19,2.7,Tuesday,September,Normal Day,
2021-09-08,1,4,22,0.9,Wednesday,September,Normal Day,
2021-09-09,1,51,25,21.3,Thursday,September,Normal Day,
2021-09-10,1,19,23,10.3,Friday,September,Vinayaka Chaturthi/ Ganesh Chaturthi (R),1.0
2021-09-11,1,38,16,8.5,Saturday,September,Normal Day,
2021-09-12,1,27,26,10.8,Sunday,September,Normal Day,
2021-09-13,1,45,17,9.0,Monday,September,Normal Day,
2021-09-14,1,43,17,1.8,Tuesday,September,Normal Day,
2021-09-15,1,13,15,31.9,Wednesday,September,Normal Day,
2021-09-16,1,13,22,7.9,Thursday,September,Normal Day,
2021-09-17,1,22,20,24.3,Friday,September,Normal Day,
2021-09-18,1,28,26,25.2,Saturday,September,Normal Day,
2021-09-19,1,52,27,30.5,Sunday,September,Normal Day,
2021-09-20,1,47,22,1.8,Monday,September,Normal Day,
2021-09-21,1,45,25,28.7,Tuesday,September,Normal Day,
2021-09-22,1,22,23,17.7,Wednesday,September,Normal Day,
2021-09-23,1,43,19,21.0,Thursday,September,Normal Day,
2021-09-24,1,19,28,21.4,Friday,September,Normal Day,
2021-09-25,1,8,26,27.0,Saturday,September,Normal Day,
2021-09-26,1,52,28,11.5,Sunday,September,Normal Day,
2021-09-27,1,8,17,24.3,Monday,September,Normal Day,
2021-09-28,1,42,19,17.7,Tuesday,September,Normal Day,
2021-09-29,1,26,19,26.2,Wednesday,September,Normal Day,
2021-09-30,1,48,19,32.5,Thursday,September,Normal Day,
2021-10-01,1,51,17,7.2,Friday,October,Normal Day,
2021-10-02,1,26,25,32.6,Saturday,October,Mahatma Gandhi's Birthday (G),2.0
2021-10-03,1,23,28,3.7,Sunday,October,Normal Day,
2021-10-04,1,43,24,0.9,Monday,October,Normal Day,
2021-10-05,1,13,28,2.2,Tuesday,October,Normal Day,
2021-10-06,1,28,18,11.7,Wednesday,October,Normal Day,
2021-10-07,1,9,23,21.1,Thursday,October,Normal Day,
2021-10-08,1,20,27,3.0,Friday,October,Normal Day,
2021-10-09,1,19,24,1.0,Saturday,October,Normal Day,
2021-10-10,1,48,23,30.8,Sunday,October,Normal Day,
2021-10-11,1,39,16,27.1,Monday,October,Normal Day,
2021-10-12,1,51,22,26.7,Tuesday,October,Dussehra (Maha Saptami) (R),1.0
2021-10-13,1,12,22,29.1,Wednesday,October,Dussehra (Maha Ashtami) (R),1.0
2021-10-14,1,15,21,23.2,Thursday,October,Dussehra (Maha Navmi) (R),3.0
2021-10-15,1,31,22,4.1,Friday,October,Dussehra (G),3.0
2021-10-16,1,14,28,13.6,Saturday,October,Normal Day,
2021-10-17,1,11,17,23.9,Sunday,October,Normal Day,
2021-10-18,1,26,27,9.8,Monday,October,Normal Day,
2021-10-19,1,42,20,22.8,Tuesday,October,Milad-un-Nabi or Id-e-Milad (Birthday of Prophet Mohammad) (G),4.0
2021-10-20,1,27,15,1.6,Wednesday,October,Maharishi Valmiki's Birthday (R),3.0
2021-10-21,1,11,21,10.6,Thursday,October,Normal Day,
2021-10-22,1,38,29,18.4,Friday,October,Normal Day,
2021-10-23,1,34,29,21.0,Saturday,October,Normal Day,
2021-10-24,1,43,15,19.3,Sunday,October,Karaka Chaturthi (Karva Chouth) (R),3.0
2021-10-25,1,19,23,23.1,Monday,October,Normal Day,
2021-10-26,1,6,15,1.0,Tuesday,October,Normal Day,
2021-10-27,1,46,15,4.0,Wednesday,October,Normal Day,
2021-10-28,1,52,29,28.6,Thursday,October,Normal Day,
2021-10-29,1,38,21,22.6,Friday,October,Normal Day,
2021-10-30,1,49,16,4.4,Saturday,October,Normal Day,
2021-10-31,1,42,28,27.7,Sunday,October,Normal Day,
2021-11-01,1,28,19,8.6,Monday,November,Normal Day,
2021-11-02,1,1,22,16.1,Tuesday,November,Normal Day,
2021-11-03,1,35,22,5.4,Wednesday,November,Normal Day,
2021-11-04,1,40,17,23.5,Thursday,November,Naraka Chaturdasi (R),1.0
2021-11-05,1,8,21,22.1,Friday,November,Govardhan Puja (R),3.0
2021-11-06,1,52,17,7.6,Saturday,November,Bhai Duj (R),3.0
2021-11-07,1,47,20,28.4,Sunday,November,Normal Day,
2021-11-08,1,7,20,13.6,Monday,November,Normal Day,
2021-11-09,1,11,17,10.2,Tuesday,November,Normal Day,
2021-11-10,1,39,21,5.7,Wednesday,November,Pratihar Sashthi or Surya Sashthi (Chhat Puja) (R),3.0
2021-11-11,1,4,17,9.3,Thursday,November,Normal Day,
2021-11-12,1,25,22,1.5,Friday,November,Normal Day,
2021-11-13,1,12,24,19.5,Saturday,November,Normal Day,
2021-11-14,1,26,18,27.8,Sunday,November,Normal Day,
2021-11-15,1,38,29,18.4,Monday,November,Normal Day,
2021-11-16,1,46,29,7.8,Tuesday,November,Normal Day,
2021-11-17,1,12,27,1.9,Wednesday,November,Normal Day,
2021-11-18,1,43,15,7.7,Thursday,November,Normal Day,
2021-11-19,1,51,18,14.1,Friday,November,Guru Nanak's Birthday (G),1.0
2021-11-20,1,37,28,25.1,Saturday,November,Normal Day,
2021-11-21,1,46,21,6.8,Sunday,November,Normal Day,
2021-11-22,1,24,25,23.8,Monday,November,Normal Day,
2021-11-23,1,16,18,28.5,Tuesday,November,Normal Day,
2021-11-24,1,13,27,15.3,Wednesday,November,Guru Teg Bahadur's Martyrdom Day (R),3.0
2021-11-25,1,25,20,27.1,Thursday,November,Normal Day,
2021-11-26,1,52,23,18.5,Friday,November,Normal Day,
2021-11-27,1,4,15,21.2,Saturday,November,Normal Day,
2021-11-28,1,11,27,17.6,Sunday,November,Normal Day,
2021-11-29,1,32,19,15.6,Monday,November,Normal Day,
2021-11-30,1,49,25,8.3,Tuesday,November,Normal Day,
2021-12-01,1,7,21,10.5,Wednesday,December,Normal Day,
2021-12-02,1,46,15,10.1,Thursday,December,Normal Day,
2021-12-03,1,11,28,18.8,Friday,December,Normal Day,
2021-12-04,1,28,18,4.6,Saturday,December,Normal Day,
2021-12-05,1,41,20,30.1,Sunday,December,Normal Day,
2021-12-06,1,23,16,23.9,Monday,December,Normal Day,
2021-12-07,1,45,24,13.6,Tuesday,December,Normal Day,
2021-12-08,1,23,19,5.9,Wednesday,December,Normal Day,
2021-12-09,1,50,25,29.0,Thursday,December,Normal Day,
2021-12-10,1,28,24,27.2,Friday,December,Normal Day,
2021-12-11,1,43,15,23.9,Saturday,December,Normal Day,
2021-12-12,1,47,20,9.5,Sunday,December,Normal Day,
2021-12-13,1,26,20,13.7,Monday,December,Normal Day,
2021-12-14,1,25,27,4.1,Tuesday,December,Normal Day,
2021-12-15,1,29,29,6.8,Wednesday,December,Normal Day,
2021-12-16,1,19,29,25.9,Thursday,December,Normal Day,
2021-12-17,1,33,18,23.7,Friday,December,Normal Day,
2021-12-18,1,36,27,19.8,Saturday,December,Normal Day,
2021-12-19,1,14,22,29.5,Sunday,December,Normal Day,
2021-12-20,1,14,18,19.5,Monday,December,Normal Day,
2021-12-21,1,35,22,15.7,Tuesday,December,Normal Day,
2021-12-22,1,30,29,11.7,Wednesday,December,Normal Day,
2021-12-23,1,28,27,30.9,Thursday,December,Normal Day,
2021-12-24,1,17,22,3.4,Friday,December,Christmas Eve (R),2.0
2021-12-25,1,3,19,30.6,Saturday,December,Christmas Day (G),2.0
2021-12-26,1,16,27,27.3,Sunday,December,Normal Day,
2021-12-27,1,46,29,5.0,Monday,December,Normal Day,
2021-12-28,1,30,18,18.9,Tuesday,December,Normal Day,
2021-12-29,1,52,26,28.5,Wednesday,December,Normal Day,
2021-12-30,1,29,27,19.1,Thursday,December,Normal Day,
2021-12-31,1,45,16,29.8,Friday,December,Normal Day,
2022-01-01,1,15,25,31.0,Saturday,January,New Year's Day,1.0
2022-01-02,1,46,29,14.3,Sunday,January,Normal Day,
2022-01-03,1,25,17,12.9,Monday,January,Normal Day,
2022-01-04,1,51,17,30.8,Tuesday,January,Normal Day,
2022-01-05,1,38,18,22.4,Wednesday,January,Normal Day,
2022-01-06,1,42,18,4.5,Thursday,January,Normal Day,
2022-01-07,1,47,24,2.2,Friday,January,Normal Day,
2022-01-08,1,52,25,18.9,Saturday,January,Normal Day,
2022-01-09,1,38,25,30.6,Sunday,January,Normal Day,
2022-01-10,1,23,19,27.8,Monday,January,Normal Day,
2022-01-11,1,25,18,22.4,Tuesday,January,Normal Day,
2022-01-12,1,42,25,5.3,Wednesday,January,Normal Day,
2022-01-13,1,7,28,8.9,Thursday,January,Normal Day,
2022-01-14,1,22,24,28.8,Friday,January,Normal Day,
2022-01-15,1,17,22,6.6,Saturday,January,Normal Day,
2022-01-16,1,18,20,9.7,Sunday,January,Normal Day,
2022-01-17,1,49,20,4.9,Monday,January,Normal Day,
2022-01-18,1,41,22,22.4,Tuesday,January,Normal Day,
2022-01-19,1,10,21,31.0,Wednesday,January,Normal Day,
2022-01-20,1,10,29,9.4,Thursday,January,Normal Day,
2022-01-21,1,7,24,16.0,Friday,January,Normal Day,
2022-01-22,1,48,28,21.1,Saturday,January,Normal Day,
2022-01-23,1,50,25,32.8,Sunday,January,Normal Day,
2022-01-24,1,38,26,4.2,Monday,January,Normal Day,
2022-01-25,1,27,24,16.8,Tuesday,January,Normal Day,
2022-01-26,1,52,27,13.1,Wednesday,January,Republic Day,1.0
2022-01-27,1,33,22,28.5,Thursday,January,Normal Day,
2022-01-28,1,1,28,16.0,Friday,January,Normal Day,
2022-01-29,1,44,16,4.4,Saturday,January,Normal Day,
2022-01-30,1,34,23,21.1,Sunday,January,Normal Day,
2022-01-31,1,4,15,25.5,Monday,January,Normal Day,
2022-02-01,1,17,29,0.9,Tuesday,February,Normal Day,
2022-02-02,1,4,22,28.3,Wednesday,February,Normal Day,
2022-02-03,1,43,26,6.8,Thursday,February,Normal Day,
2022-02-04,1,26,25,18.5,Friday,February,Normal Day,
2022-02-05,1,4,26,14.1,Saturday,February,Normal Day,
2022-02-06,1,1,26,23.8,Sunday,February,Normal Day,
2022-02-07,1,7,18,12.7,Monday,February,Normal Day,
2022-02-08,1,30,18,28.6,Tuesday,February,Normal Day,
2022-02-09,1,50,19,24.2,Wednesday,February,Normal Day,
2022-02-10,1,9,22,21.5,Thursday,February,Normal Day,
2022-02-11,1,35,19,26.3,Friday,February,Normal Day,
2022-02-12,1,8,22,24.9,Saturday,February,Normal Day,
2022-02-13,1,24,29,2.0,Sunday,February,Normal Day,
2022-02-14,1,19,24,13.4,Monday,February,Normal Day,
2022-02-15,1,36,15,30.6,Tuesday,February,Normal Day,
2022-02-16,1,50,26,4.8,Wednesday,February,Normal Day,
2022-02-17,1,52,29,24.4,Thursday,February,Normal Day,
2022-02-18,1,43,24,32.0,Friday,February,Normal Day,
2022-02-19,1,27,23,2.5,Saturday,February,Normal Day,
2022-02-20,1,32,20,22.6,Sunday,February,Normal Day,
2022-02-21,1,14,17,15.8,Monday,February,Normal Day,
2022-02-22,1,18,27,19.3,Tuesday,February,Normal Day,
2022-02-23,1,28,28,3.5,Wednesday,February,Normal Day,
2022-02-24,1,29,22,2.2,Thursday,February,Normal Day,
2022-02-25,1,16,23,22.1,Friday,February,Normal Day,
2022-02-26,1,35,20,27.1,Saturday,February,Normal Day,
2022-02-27,1,47,25,25.8,Sunday,February,Normal Day,
2022-02-28,1,31,21,18.2,Monday,February,Normal Day,
2022-03-01,1,4,15,4.0,Tuesday,March,Normal Day,
2022-03-02,1,37,28,22.8,Wednesday,March,Normal Day,
2022-03-03,1,17,19,8.5,Thursday,March,Normal Day,
2022-03-04,1,39,19,30.0,Friday,March,Normal Day,
2022-03-05,1,48,24,27.6,Saturday,March,Normal Day,
2022-03-06,1,46,28,23.5,Sunday,March,Normal Day,
2022-03-07,1,26,18,31.2,Monday,March,Normal Day,
2022-03-08,1,48,20,1.8,Tuesday,March,Maha Shivratri,1.0
2022-03-09,1,39,21,24.4,Wednesday,March,Normal Day,
2022-03-10,1,41,23,11.4,Thursday,March,Holi,1.0
2022-03-11,1,4,15,29.8,Friday,March,Normal Day,
2022-03-12,1,30,29,9.3,Saturday,March,Normal Day,
2022-03-13,1,30,20,24.0,Sunday,March,Normal Day,
2022-03-14,1,22,21,28.9,Monday,March,Normal Day,
2022-03-15,1,11,17,2.1,Tuesday,March,Normal Day,
2022-03-16,1,2,22,13.5,Wednesday,March,Normal Day,
2022-03-17,1,44,29,25.2,Thursday,March,Normal Day,
2022-03-18,1,12,19,15.4,Friday,March,Normal Day,
2022-03-19,1,30,29,9.4,Saturday,March,Normal Day,
2022-03-20,1,36,23,7.8,Sunday,March,Normal Day,
2022-03-21,1,18,19,5.0,Monday,March,Normal Day,
2022-03-22,1,26,23,28.2,Tuesday,March,Normal Day,
2022-03-23,1,7,24,19.2,Wednesday,March,Normal Day,
2022-03-24,1,1,18,3.2,Thursday,March,Normal Day,
2022-03-25,1,26,23,13.0,Friday,March,Normal Day,
2022-03-26,1,23,19,12.6,Saturday,March,Normal Day,
2022-03-27,1,26,24,6.6,Sunday,March,Normal Day,
2022-03-28,1,45,23,14.7,Monday,March,Normal Day,
2022-03-29,1,6,17,11.4,Tuesday,March,Normal Day,
2022-03-30,1,6,29,11.7,Wednesday,March,Normal Day,
2022-03-31,1,44,18,24.4,Thursday,March,Normal Day,
2022-04-01,1,8,23,7.9,Friday,April,Normal Day,
2022-04-02,1,24,24,21.3,Saturday,April,Normal Day,
2022-04-03,1,22,25,19.1,Sunday,April,Normal Day,
2022-04-04,1,19,20,19.0,Monday,April,Normal Day,
2022-04-05,1,37,16,22.0,Tuesday,April,Normal Day,
2022-04-06,1,18,21,18.3,Wednesday,April,Normal Day,
2022-04-07,1,31,16,28.9,Thursday,April,Normal Day,
2022-04-08,1,37,25,22.4,Friday,April,Normal Day,
2022-04-09,1,30,16,18.3,Saturday,April,Normal Day,
2022-04-10,1,42,25,27.4,Sunday,April,Normal Day,
2022-04-11,1,33,15,20.2,Monday,April,Normal Day,
2022-04-12,1,10,25,10.1,Tuesday,April,Normal Day,
2022-04-13,1,37,25,7.4,Wednesday,April,Normal Day,
2022-04-14,1,12,26,5.7,Thursday,April,Good Friday,1.0
2022-04-15,1,30,25,29.6,Friday,April,Easter Sunday,1.0
2022-04-16,1,27,17,23.5,Saturday,April,Normal Day,
2022-04-17,1,39,20,30.8,Sunday,April,Normal Day,
2022-04-18,1,9,22,20.1,Monday,April,Normal Day,
2022-04-19,1,21,23,15.9,Tuesday,April,Normal Day,
2022-04-20,1,12,21,2.7,Wednesday,April,Normal Day,
2022-04-21,1,29,18,22.3,Thursday,April,Normal Day,
2022-04-22,1,33,20,19.4,Friday,April,Normal Day,
2022-04-23,1,43,19,32.5,Saturday,April,Normal Day,
2022-04-24,1,15,22,8.5,Sunday,April,Normal Day,
2022-04-25,1,2,15,17.8,Monday,April,Normal Day,
2022-04-26,1,52,15,21.6,Tuesday,April,Normal Day,
2022-04-27,1,39,27,21.4,Wednesday,April,Normal Day,
2022-04-28,1,44,29,18.8,Thursday,April,Normal Day,
2022-04-29,1,18,25,25.7,Friday,April,Normal Day,
2022-04-30,1,3,20,7.4,Saturday,April,Normal Day,
2022-05-01,1,7,24,24.0,Sunday,May,Eid-ul-Fitr,1.0
2022-05-02,1,43,26,20.6,Monday,May,Normal Day,
2022-05-03,1,18,16,29.5,Tuesday,May,Normal Day,
2022-05-04,1,44,19,27.9,Wednesday,May,Normal Day,
2022-05-05,1,38,15,10.9,Thursday,May,Normal Day,
2022-05-06,1,37,21,9.6,Friday,May,Normal Day,
2022-05-07,1,33,15,32.2,Saturday,May,Normal Day,
2022-05-08,1,44,18,17.7,Sunday,May,Normal Day,
2022-05-09,1,31,23,29.8,Monday,May,Normal Day,
2022-05-10,1,11,15,6.0,Tuesday,May,Normal Day,
2022-05-11,1,4,18,21.4,Wednesday,May,Normal Day,
2022-05-12,1,18,20,26.7,Thursday,May,Normal Day,
2022-05-13,1,4,20,31.1,Friday,May,Normal Day,
2022-05-14,1,49,26,11.6,Saturday,May,Buddha Purnima,1.0
2022-05-15,1,34,29,24.0,Sunday,May,Normal Day,
2022-05-16,1,29,27,18.0,Monday,May,Normal Day,
2022-05-17,1,24,22,2.7,Tuesday,May,Normal Day,
2022-05-18,1,22,15,22.9,Wednesday,May,Normal Day,
2022-05-19,1,2,21,22.9,Thursday,May,Normal Day,
2022-05-20,1,44,15,30.6,Friday,May,Normal Day,
2022-05-21,1,6,27,16.7,Saturday,May,Normal Day,
2022-05-22,1,42,28,8.2,Sunday,May,Normal Day,
2022-05-23,1,25,21,2.2,Monday,May,Normal Day,
2022-05-24,1,21,17,14.1,Tuesday,May,Normal Day,
2022-05-25,1,16,25,10.5,Wednesday,May,Normal Day,
2022-05-26,1,31,22,25.2,Thursday,May,Normal Day,
2022-05-27,1,14,17,12.1,Friday,May,Normal Day,
2022-05-28,1,39,28,31.2,Saturday,May,Normal Day,
2022-05-29,1,28,28,31.6,Sunday,May,Normal Day,
2022-05-30,1,32,27,20.7,Monday,May,Normal Day,
2022-05-31,1,28,15,30.5,Tuesday,May,Normal Day,
2022-06-01,1,51,27,25.1,Wednesday,June,Normal Day,
2022-06-02,1,49,27,18.3,Thursday,June,Normal Day,
2022-06-03,1,9,28,6.6,Friday,June,Normal Day,
2022-06-04,1,45,22,15.5,Saturday,June,Normal Day,
2022-06-05,1,22,17,18.7,Sunday,June,Normal Day,
2022-06-06,1,32,16,28.4,Monday,June,Normal Day,
2022-06-07,1,5,15,16.2,Tuesday,June,Normal Day,
2022-06-08,1,23,28,29.5,Wednesday,June,Normal Day,
2022-06-09,1,5,17,22.4,Thursday,June,Normal Day,
2022-06-10,1,42,29,5.2,Friday,June,Normal Day,
2022-06-11,1,32,16,32.6,Saturday,June,Normal Day,
2022-06-12,1,10,16,17.7,Sunday,June,Normal Day,
2022-06-13,1,39,20,13.3,Monday,June,Normal Day,
2022-06-14,1,15,26,21.9,Tuesday,June,Normal Day,
2022-06-15,1,7,15,4.3,Wednesday,June,Normal Day,
2022-06-16,1,29,16,21.2,Thursday,June,Normal Day,
2022-06-17,1,47,28,16.7,Friday,June,Normal Day,
2022-06-18,1,3,20,13.8,Saturday,June,Normal Day,
2022-06-19,1,19,17,31.3,Sunday,June,Normal Day,
2022-06-20,1,10,29,17.5,Monday,June,Normal Day,
2022-06-21,1,28,18,7.8,Tuesday,June,Normal Day,
2022-06-22,1,29,15,15.5,Wednesday,June,Normal Day,
2022-06-23,1,15,22,30.2,Thursday,June,Normal Day,
2022-06-24,1,35,27,6.4,Friday,June,Normal Day,
2022-06-25,1,6,21,7.6,Saturday,June,Eid-ul-Adha,1.0
2022-06-26,1,12,21,1.2,Sunday,June,Normal Day,
2022-06-27,1,47,17,1.3,Monday,June,Normal Day,
2022-06-28,1,38,24,27.3,Tuesday,June,Normal Day,
2022-06-29,1,13,24,24.2,Wednesday,June,Normal Day,
2022-06-30,1,29,17,12.2,Thursday,June,Normal Day,
2022-07-01,1,19,28,23.1,Friday,July,Normal Day,
2022-07-02,1,3,16,13.4,Saturday,July,Normal Day,
2022-07-03,1,8,26,31.3,Sunday,July,Normal Day,
2022-07-04,1,8,15,31.7,Monday,July,Normal Day,
2022-07-05,1,20,21,13.4,Tuesday,July,Normal Day,
2022-07-06,1,47,21,28.1,Wednesday,July,Normal Day,
2022-07-07,1,4,26,25.5,Thursday,July,Normal Day,
2022-07-08,1,51,16,10.7,Friday,July,Normal Day,
2022-07-09,1,21,21,8.2,Saturday,July,Normal Day,
2022-07-10,1,3,27,15.5,Sunday,July,Normal Day,
2022-07-11,1,45,22,25.8,Monday,July,Normal Day,
2022-07-12,1,8,15,31.5,Tuesday,July,Normal Day,
2022-07-13,1,23,23,25.2,Wednesday,July,Normal Day,
2022-07-14,1,16,21,28.2,Thursday,July,Normal Day,
2022-07-15,1,13,17,20.1,Friday,July,Normal Day,
2022-07-16,1,3,22,27.5,Saturday,July,Normal Day,
2022-07-17,1,48,21,25.9,Sunday,July,Normal Day,
2022-07-18,1,9,25,12.9,Monday,July,Normal Day,
2022-07-19,1,14,29,18.5,Tuesday,July,Normal Day,
2022-07-20,1,13,27,26.6,Wednesday,July,Normal Day,
2022-07-21,1,7,22,2.3,Thursday,July,Normal Day,
2022-07-22,1,15,20,26.7,Friday,July,Normal Day,
2022-07-23,1,7,23,6.5,Saturday,July,Normal Day,
2022-07-24,1,38,29,17.3,Sunday,July,Normal Day,
2022-07-25,1,34,19,26.7,Monday,July,Normal Day,
2022-07-26,1,41,17,8.9,Tuesday,July,Normal Day,
2022-07-27,1,22,17,8.7,Wednesday,July,Normal Day,
2022-07-28,1,24,15,13.7,Thursday,July,Normal Day,
2022-07-29,1,49,26,29.4,Friday,July,Normal Day,
2022-07-30,1,37,29,0.8,Saturday,July,Normal Day,
2022-07-31,1,44,22,29.6,Sunday,July,Normal Day,
2022-08-01,1,1,16,5.7,Monday,August,Normal Day,
2022-08-02,1,10,17,32.5,Tuesday,August,Normal Day,
2022-08-03,1,43,22,31.4,Wednesday,August,Normal Day,
2022-08-04,1,16,28,16.6,Thursday,August,Normal Day,
2022-08-05,1,46,22,17.2,Friday,August,Normal Day,
2022-08-06,1,8,28,16.2,Saturday,August,Normal Day,
2022-08-07,1,49,25,21.1,Sunday,August,Normal Day,
2022-08-08,1,25,18,3.7,Monday,August,Normal Day,
2022-08-09,1,50,18,1.8,Tuesday,August,Normal Day,
2022-08-10,1,12,19,2.6,Wednesday,August,Normal Day,
2022-08-11,1,25,20,15.0,Thursday,August,Normal Day,
2022-08-12,1,17,19,9.6,Friday,August,Normal Day,
2022-08-13,1,26,28,20.7,Saturday,August,Normal Day,
2022-08-14,1,46,29,32.6,Sunday,August,Normal Day,
2022-08-15,1,48,21,13.2,Monday,August,Independence Day,1.0
2022-08-16,1,14,16,19.2,Tuesday,August,Normal Day,
2022-08-17,1,41,21,14.1,Wednesday,August,Normal Day,
2022-08-18,1,36,24,27.9,Thursday,August,Normal Day,
2022-08-19,1,23,21,29.7,Friday,August,Normal Day,
2022-08-20,1,43,15,28.9,Saturday,August,Normal Day,
2022-08-21,1,6,21,32.0,Sunday,August,Normal Day,
2022-08-22,1,47,19,1.7,Monday,August,Normal Day,
2022-08-23,1,5,17,27.7,Tuesday,August,Normal Day,
2022-08-24,1,43,27,24.9,Wednesday,August,Normal Day,
2022-08-25,1,25,17,8.1,Thursday,August,Onam,1.0
2022-08-26,1,18,18,31.4,Friday,August,Normal Day,
2022-08-27,1,13,27,5.5,Saturday,August,Normal Day,
2022-08-28,1,43,26,22.5,Sunday,August,Normal Day,
2022-08-29,1,14,16,8.0,Monday,August,Normal Day,
2022-08-30,1,28,16,14.6,Tuesday,August,Normal Day,
2022-08-31,1,18,15,23.8,Wednesday,August,Normal Day,
2022-09-01,1,28,29,18.8,Thursday,September,Normal Day,
2022-09-02,1,51,19,14.5,Friday,September,Normal Day,
2022-09-03,1,27,18,11.2,Saturday,September,Normal Day,
2022-09-04,1,32,25,27.7,Sunday,September,Normal Day,
2022-09-05,1,47,24,5.4,Monday,September,Ganesh Chaturthi,1.0
2022-09-06,1,9,29,14.6,Tuesday,September,Normal Day,
2022-09-07,1,40,16,29.7,Wednesday,September,Normal Day,
2022-09-08,1,32,17,27.9,Thursday,September,Normal Day,
2022-09-09,1,20,21,13.6,Friday,September,Normal Day,
2022-09-10,1,28,21,25.2,Saturday,September,Normal Day,
2022-09-11,1,33,26,27.1,Sunday,September,Normal Day,
