Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion
2021-07-31,mandi,1,18,8.7,Saturday,July,Normal Day
2021-08-01,mandi,20,25,22.1,Sunday,August,Normal Day
2021-08-02,mandi,29,22,25.2,Monday,August,Normal Day
2021-08-03,mandi,37,20,20.1,Tuesday,August,Normal Day
2021-08-04,mandi,28,24,25.9,Wednesday,August,Normal Day
2021-08-05,mandi,43,26,8.1,Thursday,August,Normal Day
2021-08-06,mandi,40,19,7.9,Friday,August,Normal Day
2021-08-07,mandi,48,16,17.3,Saturday,August,Normal Day
2021-08-08,mandi,27,25,8.9,Sunday,August,Normal Day
2021-08-09,mandi,44,23,13.7,Monday,August,Normal Day
2021-08-10,mandi,36,27,0.8,Tuesday,August,Normal Day
2021-08-11,mandi,27,23,5.7,Wednesday,August,Normal Day
2021-08-12,mandi,32,16,32.6,Thursday,August,Normal Day
2021-08-13,mandi,49,23,25.2,Friday,August,Normal Day
2021-08-14,mandi,30,17,13.4,Saturday,August,Normal Day
2021-08-15,mandi,39,17,2.6,Sunday,August,Normal Day
2021-08-16,mandi,17,25,9.6,Monday,August,Normal Day
2021-08-17,mandi,29,16,32.6,Tuesday,August,Normal Day
2021-08-18,mandi,18,18,19.2,Wednesday,August,Normal Day
2021-08-19,mandi,1,18,27.9,Thursday,August,Normal Day
2021-08-20,mandi,20,24,28.9,Friday,August,Normal Day
2021-08-21,mandi,11,18,1.7,Saturday,August,Normal Day
2021-08-22,mandi,1,23,2.0,Sunday,August,Normal Day
2021-08-23,mandi,45,15,5.5,Monday,August,Normal Day
2021-08-24,mandi,5,23,31.2,Tuesday,August,Normal Day
2021-08-25,mandi,21,25,18.8,Wednesday,August,Normal Day
2021-08-26,mandi,51,17,11.2,Thursday,August,Normal Day
2021-08-27,mandi,7,17,5.4,Friday,August,Normal Day
2021-08-28,mandi,26,29,29.7,Saturday,August,Normal Day
2021-08-29,mandi,14,22,13.6,Sunday,August,Normal Day
2021-08-30,mandi,20,18,27.1,Monday,August,Normal Day
2021-08-31,mandi,45,29,18.2,Tuesday,August,Normal Day
2021-09-01,mandi,48,27,9.0,Wednesday,September,Normal Day
2021-09-02,mandi,46,17,19.8,Thursday,September,Normal Day
2021-09-03,mandi,27,26,21.2,Friday,September,Normal Day
2021-09-04,mandi,35,18,10.2,Saturday,September,Normal Day
2021-09-05,mandi,47,19,15.5,Sunday,September,Normal Day
2021-09-06,mandi,36,22,27.3,Monday,September,Normal Day
2021-09-07,mandi,24,16,25.6,Tuesday,September,Normal Day
2021-09-08,mandi,34,24,27.2,Wednesday,September,Normal Day
2021-09-09,mandi,52,23,15.6,Thursday,September,Normal Day
2021-09-10,mandi,31,21,30.6,Friday,September,Normal Day
2021-09-11,mandi,41,28,18.3,Saturday,September,Normal Day
2021-09-12,mandi,6,23,19.7,Sunday,September,Normal Day
2021-09-13,mandi,40,19,23.9,Monday,September,Normal Day
2021-09-14,mandi,21,21,7.3,Tuesday,September,Normal Day
2021-09-15,mandi,51,27,14.8,Wednesday,September,Normal Day
2021-09-16,mandi,28,20,24.1,Thursday,September,Normal Day
2021-09-17,mandi,36,26,8.0,Friday,September,Normal Day
2021-09-18,mandi,13,29,14.1,Saturday,September,Normal Day
2021-09-19,mandi,30,21,20.3,Sunday,September,Normal Day
2021-09-20,mandi,48,28,27.0,Monday,September,Normal Day
2021-09-21,mandi,48,25,9.5,Tuesday,September,Normal Day
2021-09-22,mandi,36,25,32.8,Wednesday,September,Normal Day
2021-09-23,mandi,22,21,7.9,Thursday,September,Normal Day
2021-09-24,mandi,8,19,18.2,Friday,September,Normal Day
2021-09-25,mandi,31,15,13.0,Saturday,September,Normal Day
2021-09-26,mandi,34,24,23.5,Sunday,September,Normal Day
2021-09-27,mandi,17,29,17.4,Monday,September,Normal Day
2021-09-28,mandi,22,25,20.9,Tuesday,September,Normal Day
2021-09-29,mandi,48,23,12.4,Wednesday,September,Normal Day
2021-09-30,mandi,21,18,21.0,Thursday,September,Normal Day
2021-10-01,mandi,1,19,4.1,Friday,October,Normal Day
2021-10-02,mandi,36,29,17.1,Saturday,October,Normal Day
2021-10-03,mandi,24,15,30.7,Sunday,October,Normal Day
2021-10-04,mandi,32,16,23.1,Monday,October,Normal Day
2021-10-05,mandi,1,21,15.6,Tuesday,October,Normal Day
2021-10-06,mandi,39,29,23.0,Wednesday,October,Normal Day
2021-10-07,mandi,17,27,28.4,Thursday,October,Normal Day
2021-10-08,mandi,29,16,26.6,Friday,October,Normal Day
2021-10-09,mandi,6,23,11.9,Saturday,October,Normal Day
2021-10-10,mandi,3,18,32.1,Sunday,October,Normal Day
2021-10-11,mandi,12,15,23.2,Monday,October,Normal Day
2021-10-12,mandi,1,29,14.7,Tuesday,October,Normal Day
2021-10-13,mandi,15,15,13.0,Wednesday,October,Normal Day
2021-10-14,mandi,4,18,26.0,Thursday,October,Normal Day
2021-10-15,mandi,43,16,1.3,Friday,October,Normal Day
2021-10-16,mandi,14,18,4.8,Saturday,October,Normal Day
2021-10-17,mandi,34,24,20.5,Sunday,October,Normal Day
2021-10-18,mandi,24,27,3.9,Monday,October,Normal Day
2021-10-19,mandi,6,25,16.8,Tuesday,October,Normal Day
2021-10-20,mandi,40,23,17.9,Wednesday,October,Normal Day
2021-10-21,mandi,5,17,14.5,Thursday,October,Normal Day
2021-10-22,mandi,40,25,16.2,Friday,October,Normal Day
2021-10-23,mandi,35,27,31.6,Saturday,October,Normal Day
2021-10-24,mandi,43,17,13.5,Sunday,October,Normal Day
2021-10-25,mandi,31,24,26.7,Monday,October,Normal Day
2021-10-26,mandi,2,18,20.8,Tuesday,October,Normal Day
2021-10-27,mandi,37,22,26.9,Wednesday,October,Normal Day
2021-10-28,mandi,3,22,8.8,Thursday,October,Normal Day
2021-10-29,mandi,19,16,27.5,Friday,October,Normal Day
2021-10-30,mandi,16,17,1.2,Saturday,October,Normal Day
2021-10-31,mandi,49,22,2.5,Sunday,October,Normal Day
2021-11-01,mandi,11,26,10.0,Monday,November,Normal Day
2021-11-02,mandi,17,19,12.1,Tuesday,November,Normal Day
2021-11-03,mandi,28,20,11.5,Wednesday,November,Normal Day
2021-11-04,mandi,33,28,20.2,Thursday,November,Normal Day
2021-11-05,mandi,41,28,3.5,Friday,November,Normal Day
2021-11-06,mandi,2,17,22.5,Saturday,November,Normal Day
2021-11-07,mandi,4,28,12.8,Sunday,November,Normal Day
2021-11-08,mandi,7,15,21.3,Monday,November,Normal Day
2021-11-09,mandi,23,29,4.5,Tuesday,November,Normal Day
2021-11-10,mandi,29,17,25.9,Wednesday,November,Normal Day
2021-11-11,mandi,24,22,32.5,Thursday,November,Normal Day
2021-11-12,mandi,41,16,30.9,Friday,November,Normal Day
2021-11-13,mandi,29,23,1.2,Saturday,November,Normal Day
2021-11-14,mandi,6,24,6.5,Sunday,November,Normal Day
2021-11-15,mandi,41,24,4.4,Monday,November,Normal Day
2021-11-16,mandi,20,19,6.9,Tuesday,November,Normal Day
2021-11-17,mandi,49,23,7.3,Wednesday,November,Normal Day
2021-11-18,mandi,3,26,3.2,Thursday,November,Normal Day
2021-11-19,mandi,35,24,17.3,Friday,November,Normal Day
2021-11-20,mandi,10,16,10.0,Saturday,November,Normal Day
2021-11-21,mandi,43,20,31.8,Sunday,November,Normal Day
2021-11-22,mandi,29,21,3.3,Monday,November,Normal Day
2021-11-23,mandi,27,29,31.2,Tuesday,November,Normal Day
2021-11-24,mandi,44,23,3.7,Wednesday,November,Normal Day
2021-11-25,mandi,47,17,20.8,Thursday,November,Normal Day
2021-11-26,mandi,34,16,9.4,Friday,November,Normal Day
2021-11-27,mandi,15,20,31.7,Saturday,November,Normal Day
2021-11-28,mandi,33,25,22.4,Sunday,November,Normal Day
2021-11-29,mandi,36,20,10.8,Monday,November,Normal Day
2021-11-30,mandi,29,25,19.9,Tuesday,November,Normal Day
2021-12-01,mandi,26,18,31.1,Wednesday,December,Normal Day
2021-12-02,mandi,15,23,5.8,Thursday,December,Normal Day
2021-12-03,mandi,48,25,24.4,Friday,December,Normal Day
2021-12-04,mandi,22,19,7.3,Saturday,December,Normal Day
2021-12-05,mandi,25,18,23.2,Sunday,December,Normal Day
2021-12-06,mandi,49,27,13.9,Monday,December,Normal Day
2021-12-07,mandi,49,27,19.5,Tuesday,December,Normal Day
2021-12-08,mandi,1,23,15.2,Wednesday,December,Normal Day
2021-12-09,mandi,45,24,13.6,Thursday,December,Normal Day
2021-12-10,mandi,32,28,6.8,Friday,December,Normal Day
2021-12-11,mandi,17,20,32.1,Saturday,December,Normal Day
2021-12-12,mandi,50,24,1.1,Sunday,December,Normal Day
2021-12-13,mandi,21,17,29.3,Monday,December,Normal Day
2021-12-14,mandi,47,29,26.6,Tuesday,December,Normal Day
2021-12-15,mandi,9,29,27.0,Wednesday,December,Normal Day
2021-12-16,mandi,28,25,1.1,Thursday,December,Normal Day
2021-12-17,mandi,41,15,18.3,Friday,December,Normal Day
2021-12-18,mandi,45,24,23.2,Saturday,December,Normal Day
2021-12-19,mandi,23,22,21.7,Sunday,December,Normal Day
2021-12-20,mandi,47,29,24.4,Monday,December,Normal Day
2021-12-21,mandi,46,29,12.2,Tuesday,December,Normal Day
2021-12-22,mandi,34,19,3.3,Wednesday,December,Normal Day
2021-12-23,mandi,50,22,12.2,Thursday,December,Normal Day
2021-12-24,mandi,33,17,7.7,Friday,December,Normal Day
2021-12-25,mandi,30,25,19.8,Saturday,December,Normal Day
2021-12-26,mandi,38,21,27.6,Sunday,December,Normal Day
2021-12-27,mandi,13,29,27.1,Monday,December,Normal Day
2021-12-28,mandi,10,22,7.2,Tuesday,December,Normal Day
2021-12-29,mandi,27,20,24.6,Wednesday,December,Normal Day
2021-12-30,mandi,46,28,10.1,Thursday,December,Normal Day
2021-12-31,mandi,6,24,14.5,Friday,December,Normal Day
2022-01-01,mandi,49,25,18.0,Saturday,January,New Year
2022-01-02,mandi,37,26,12.6,Sunday,January,Normal Day
2022-01-03,mandi,21,23,1.9,Monday,January,Normal Day
2022-01-04,mandi,43,16,21.0,Tuesday,January,Normal Day
2022-01-05,mandi,40,25,23.4,Wednesday,January,Normal Day
2022-01-06,mandi,43,18,17.9,Thursday,January,Normal Day
2022-01-07,mandi,18,19,25.9,Friday,January,Normal Day
2022-01-08,mandi,11,16,16.8,Saturday,January,Normal Day
2022-01-09,mandi,4,24,1.5,Sunday,January,Normal Day
2022-01-10,mandi,43,20,16.9,Monday,January,Normal Day
2022-01-11,mandi,28,20,1.7,Tuesday,January,Normal Day
2022-01-12,mandi,3,29,9.8,Wednesday,January,Normal Day
2022-01-13,mandi,1,28,1.2,Thursday,January,Normal Day
2022-01-14,mandi,48,20,5.9,Friday,January,Normal Day
2022-01-15,mandi,10,27,3.1,Saturday,January,Normal Day
2022-01-16,mandi,7,26,22.1,Sunday,January,Normal Day
2022-01-17,mandi,20,17,26.9,Monday,January,Normal Day
2022-01-18,mandi,5,17,4.3,Tuesday,January,Normal Day
2022-01-19,mandi,27,15,10.7,Wednesday,January,Normal Day
2022-01-20,mandi,25,22,18.5,Thursday,January,Normal Day
2022-01-21,mandi,52,19,24.6,Friday,January,Normal Day
2022-01-22,mandi,46,22,26.1,Saturday,January,Normal Day
2022-01-23,mandi,36,21,31.3,Sunday,January,Normal Day
2022-01-24,mandi,42,28,12.1,Monday,January,Normal Day
2022-01-25,mandi,33,24,30.9,Tuesday,January,Normal Day
2022-01-26,mandi,9,15,4.1,Wednesday,January,Normal Day
2022-01-27,mandi,35,20,18.5,Thursday,January,Normal Day
2022-01-28,mandi,5,21,7.0,Friday,January,Normal Day
2022-01-29,mandi,12,24,29.1,Saturday,January,Normal Day
2022-01-30,mandi,30,21,15.6,Sunday,January,Normal Day
2022-01-31,mandi,9,23,1.2,Monday,January,Normal Day
2022-02-01,mandi,23,27,15.5,Tuesday,February,Normal Day
2022-02-02,mandi,52,27,23.9,Wednesday,February,Normal Day
2022-02-03,mandi,45,29,16.5,Thursday,February,Normal Day
2022-02-04,mandi,21,15,24.5,Friday,February,Normal Day
2022-02-05,mandi,44,16,17.8,Saturday,February,Normal Day
2022-02-06,mandi,33,16,10.3,Sunday,February,Normal Day
2022-02-07,mandi,43,28,1.4,Monday,February,Normal Day
2022-02-08,mandi,10,24,29.0,Tuesday,February,Normal Day
2022-02-09,mandi,36,29,4.2,Wednesday,February,Normal Day
2022-02-10,mandi,28,16,17.4,Thursday,February,Normal Day
2022-02-11,mandi,47,25,8.7,Friday,February,Normal Day
2022-02-12,mandi,15,20,9.4,Saturday,February,Normal Day
2022-02-13,mandi,8,28,31.5,Sunday,February,Normal Day
2022-02-14,mandi,47,25,18.6,Monday,February,Normal Day
2022-02-15,mandi,19,15,14.5,Tuesday,February,Normal Day
2022-02-16,mandi,47,17,23.1,Wednesday,February,Normal Day
2022-02-17,mandi,50,24,6.3,Thursday,February,Normal Day
2022-02-18,mandi,1,16,14.0,Friday,February,Normal Day
2022-02-19,mandi,47,16,1.5,Saturday,February,Normal Day
2022-02-20,mandi,29,27,23.1,Sunday,February,Normal Day
2022-02-21,mandi,26,21,5.4,Monday,February,Normal Day
2022-02-22,mandi,5,15,7.4,Tuesday,February,Normal Day
2022-02-23,mandi,7,24,29.5,Wednesday,February,Normal Day
2022-02-24,mandi,1,24,17.0,Thursday,February,Normal Day
2022-02-25,mandi,43,15,20.4,Friday,February,Normal Day
2022-02-26,mandi,3,23,22.3,Saturday,February,Normal Day
2022-02-27,mandi,43,29,29.1,Sunday,February,Normal Day
2022-02-28,mandi,25,24,8.9,Monday,February,Normal Day
2022-03-01,mandi,1,20,24.0,Tuesday,March,Normal Day
2022-03-02,mandi,16,27,27.1,Wednesday,March,Normal Day
2022-03-03,mandi,51,23,16.3,Thursday,March,Normal Day
2022-03-04,mandi,14,20,26.1,Friday,March,Normal Day
2022-03-05,mandi,2,27,6.7,Saturday,March,Normal Day
2022-03-06,mandi,3,23,29.0,Sunday,March,Normal Day
2022-03-07,mandi,30,25,3.2,Monday,March,Normal Day
2022-03-08,mandi,51,23,26.5,Tuesday,March,Normal Day
2022-03-09,mandi,22,16,2.9,Wednesday,March,Normal Day
2022-03-10,mandi,40,20,13.3,Thursday,March,Normal Day
2022-03-11,mandi,52,18,27.9,Friday,March,Normal Day
2022-03-12,mandi,18,23,32.2,Saturday,March,Normal Day
2022-03-13,mandi,15,16,17.2,Sunday,March,Normal Day
2022-03-14,mandi,42,18,32.7,Monday,March,Normal Day
2022-03-15,mandi,3,27,15.1,Tuesday,March,Normal Day
2022-03-16,mandi,40,20,24.1,Wednesday,March,Normal Day
2022-03-17,mandi,4,25,23.4,Thursday,March,Normal Day
2022-03-18,mandi,11,25,12.6,Friday,March,Normal Day
2022-03-19,mandi,32,24,12.0,Saturday,March,Normal Day
2022-03-20,mandi,2,25,12.9,Sunday,March,Normal Day
2022-03-21,mandi,9,28,27.8,Monday,March,Normal Day
2022-03-22,mandi,34,26,21.0,Tuesday,March,Normal Day
2022-03-23,mandi,48,27,4.1,Wednesday,March,Normal Day
2022-03-24,mandi,9,23,19.4,Thursday,March,Normal Day
2022-03-25,mandi,48,24,18.3,Friday,March,Normal Day
2022-03-26,mandi,32,27,12.0,Saturday,March,Normal Day
2022-03-27,mandi,35,24,25.1,Sunday,March,Normal Day
2022-03-28,mandi,44,19,7.4,Monday,March,Normal Day
2022-03-29,mandi,28,27,13.2,Tuesday,March,Normal Day
2022-03-30,mandi,6,23,11.9,Wednesday,March,Normal Day
2022-03-31,mandi,16,27,5.9,Thursday,March,Normal Day
2022-04-01,mandi,21,21,20.2,Friday,April,Normal Day
2022-04-02,mandi,37,24,29.3,Saturday,April,Normal Day
2022-04-03,mandi,42,19,21.0,Sunday,April,Normal Day
2022-04-04,mandi,13,26,16.0,Monday,April,Normal Day
2022-04-05,mandi,8,25,9.5,Tuesday,April,Normal Day
2022-04-06,mandi,40,22,10.8,Wednesday,April,Normal Day
2022-04-07,mandi,30,27,7.7,Thursday,April,Normal Day
2022-04-08,mandi,44,28,29.9,Friday,April,Normal Day
2022-04-09,mandi,17,25,6.8,Saturday,April,Normal Day
2022-04-10,mandi,12,24,23.1,Sunday,April,Normal Day
2022-04-11,mandi,18,17,27.1,Monday,April,Normal Day
2022-04-12,mandi,38,28,26.3,Tuesday,April,Normal Day
2022-04-13,mandi,38,23,9.2,Wednesday,April,Normal Day
2022-04-14,mandi,1,17,21.2,Thursday,April,Normal Day
2022-04-15,mandi,28,28,9.4,Friday,April,Normal Day
2022-04-16,mandi,13,19,23.0,Saturday,April,Normal Day
2022-04-17,mandi,22,25,19.8,Sunday,April,Normal Day
2022-04-18,mandi,15,24,22.0,Monday,April,Normal Day
2022-04-19,mandi,23,29,25.7,Tuesday,April,Normal Day
2022-04-20,mandi,20,21,6.8,Wednesday,April,Normal Day
2022-04-21,mandi,12,24,23.2,Thursday,April,Normal Day
2022-04-22,mandi,1,15,14.6,Friday,April,Normal Day
2022-04-23,mandi,6,19,9.1,Saturday,April,Normal Day
2022-04-24,mandi,35,27,28.9,Sunday,April,Normal Day
2022-04-25,mandi,46,29,18.6,Monday,April,Normal Day
2022-04-26,mandi,25,16,25.9,Tuesday,April,Normal Day
2022-04-27,mandi,40,22,7.2,Wednesday,April,Normal Day
2022-04-28,mandi,40,29,29.6,Thursday,April,Normal Day
2022-04-29,mandi,2,27,27.2,Friday,April,Normal Day
2022-04-30,mandi,38,22,8.8,Saturday,April,Normal Day
2022-05-01,mandi,43,25,32.8,Sunday,May,Normal Day
2022-05-02,mandi,32,27,24.7,Monday,May,Normal Day
2022-05-03,mandi,45,27,28.3,Tuesday,May,Normal Day
2022-05-04,mandi,15,25,8.5,Wednesday,May,Normal Day
2022-05-05,mandi,35,27,11.0,Thursday,May,Normal Day
2022-05-06,mandi,21,18,29.3,Friday,May,Normal Day
2022-05-07,mandi,30,17,13.8,Saturday,May,Normal Day
2022-05-08,mandi,35,29,3.4,Sunday,May,Normal Day
2022-05-09,mandi,14,20,1.3,Monday,May,Normal Day
2022-05-10,mandi,32,22,20.8,Tuesday,May,Normal Day
2022-05-11,mandi,15,18,2.0,Wednesday,May,Normal Day
2022-05-12,mandi,3,25,1.0,Thursday,May,Normal Day
2022-05-13,mandi,10,19,28.5,Friday,May,Normal Day
2022-05-14,mandi,29,17,19.4,Saturday,May,Normal Day
2022-05-15,mandi,2,29,24.3,Sunday,May,Normal Day
2022-05-16,mandi,25,24,5.2,Monday,May,Normal Day
2022-05-17,mandi,23,18,19.0,Tuesday,May,Normal Day
2022-05-18,mandi,34,22,12.9,Wednesday,May,Normal Day
2022-05-19,mandi,5,21,20.6,Thursday,May,Normal Day
2022-05-20,mandi,50,17,15.0,Friday,May,Normal Day
2022-05-21,mandi,42,18,28.4,Saturday,May,Normal Day
2022-05-22,mandi,14,18,30.9,Sunday,May,Normal Day
2022-05-23,mandi,18,25,31.2,Monday,May,Normal Day
2022-05-24,mandi,18,25,22.5,Tuesday,May,Normal Day
2022-05-25,mandi,21,22,30.9,Wednesday,May,Normal Day
2022-05-26,mandi,41,26,16.8,Thursday,May,Normal Day
2022-05-27,mandi,41,25,23.1,Friday,May,Normal Day
2022-05-28,mandi,19,20,9.6,Saturday,May,Normal Day
2022-05-29,mandi,4,15,21.2,Sunday,May,Normal Day
2022-05-30,mandi,12,15,6.5,Monday,May,Normal Day
2022-05-31,mandi,47,20,15.4,Tuesday,May,Normal Day
2022-06-01,mandi,14,15,27.6,Wednesday,June,Normal Day
2022-06-02,mandi,48,16,1.4,Thursday,June,Normal Day
2022-06-03,mandi,43,15,20.3,Friday,June,Normal Day
2022-06-04,mandi,20,29,27.6,Saturday,June,Normal Day
2022-06-05,mandi,28,28,29.9,Sunday,June,Normal Day
2022-06-06,mandi,13,22,31.3,Monday,June,Normal Day
2022-06-07,mandi,49,27,19.5,Tuesday,June,Normal Day
2022-06-08,mandi,26,20,21.4,Wednesday,June,Normal Day
2022-06-09,mandi,40,25,19.8,Thursday,June,Normal Day
2022-06-10,mandi,8,25,2.5,Friday,June,Normal Day
2022-06-11,mandi,30,27,14.3,Saturday,June,Normal Day
2022-06-12,mandi,52,15,20.2,Sunday,June,Normal Day
2022-06-13,mandi,43,21,29.1,Monday,June,Normal Day
2022-06-14,mandi,47,21,16.9,Tuesday,June,Normal Day
2022-06-15,mandi,23,22,7.1,Wednesday,June,Normal Day
2022-06-16,mandi,9,22,29.1,Thursday,June,Normal Day
2022-06-17,mandi,37,17,7.2,Friday,June,Normal Day
2022-06-18,mandi,31,24,22.9,Saturday,June,Normal Day
2022-06-19,mandi,15,21,20.6,Sunday,June,Normal Day
2022-06-20,mandi,46,29,25.6,Monday,June,Normal Day
2022-06-21,mandi,12,18,11.9,Tuesday,June,Normal Day
2022-06-22,mandi,42,15,22.2,Wednesday,June,Normal Day
2022-06-23,mandi,46,28,10.6,Thursday,June,Normal Day
2022-06-24,mandi,7,25,26.1,Friday,June,Normal Day
2022-06-25,mandi,20,26,6.2,Saturday,June,Normal Day
2022-06-26,mandi,10,16,9.4,Sunday,June,Normal Day
2022-06-27,mandi,20,18,14.8,Monday,June,Normal Day
2022-06-28,mandi,40,17,32.3,Tuesday,June,Normal Day
2022-06-29,mandi,23,22,14.9,Wednesday,June,Normal Day
2022-06-30,mandi,8,22,7.4,Thursday,June,Normal Day
2022-07-01,mandi,10,27,8.2,Friday,July,Normal Day
2022-07-02,mandi,36,21,12.5,Saturday,July,Normal Day
2022-07-03,mandi,36,27,10.5,Sunday,July,Normal Day
2022-07-04,mandi,4,19,6.2,Monday,July,Normal Day
2022-07-05,mandi,38,29,25.7,Tuesday,July,Normal Day
2022-07-06,mandi,23,29,32.4,Wednesday,July,Normal Day
2022-07-07,mandi,11,20,16.3,Thursday,July,Normal Day
2022-07-08,mandi,5,26,20.6,Friday,July,Normal Day
2022-07-09,mandi,46,20,25.8,Saturday,July,Normal Day
2022-07-10,mandi,48,22,20.8,Sunday,July,Normal Day
2022-07-11,mandi,17,26,16.4,Monday,July,Normal Day
2022-07-12,mandi,31,15,15.5,Tuesday,July,Normal Day
2022-07-13,mandi,42,24,27.1,Wednesday,July,Normal Day
2022-07-14,mandi,9,19,14.2,Thursday,July,Normal Day
2022-07-15,mandi,48,20,24.0,Friday,July,Normal Day
2022-07-16,mandi,40,16,22.2,Saturday,July,Normal Day
2022-07-17,mandi,15,15,28.4,Sunday,July,Normal Day
2022-07-18,mandi,39,29,18.0,Monday,July,Normal Day
2022-07-19,mandi,9,27,32.5,Tuesday,July,Normal Day
2022-07-20,mandi,27,22,12.7,Wednesday,July,Normal Day
2022-07-21,mandi,16,19,16.5,Thursday,July,Normal Day
2022-07-22,mandi,44,23,16.6,Friday,July,Normal Day
2022-07-23,mandi,7,20,27.6,Saturday,July,Normal Day
2022-07-24,mandi,18,23,28.3,Sunday,July,Normal Day
2022-07-25,mandi,25,21,23.2,Monday,July,Normal Day
2022-07-26,mandi,45,28,29.7,Tuesday,July,Normal Day
2022-07-27,mandi,6,15,27.0,Wednesday,July,Normal Day
2022-07-28,mandi,26,17,24.4,Thursday,July,Normal Day
2022-07-29,mandi,4,28,21.4,Friday,July,Normal Day
2022-07-30,mandi,25,26,18.5,Saturday,July,Normal Day
2022-07-31,mandi,38,27,22.0,Sunday,July,Normal Day
2022-08-01,mandi,28,29,19.1,Monday,August,Normal Day
2022-08-02,mandi,28,19,9.7,Tuesday,August,Normal Day
2022-08-03,mandi,34,17,6.7,Wednesday,August,Normal Day
2022-08-04,mandi,38,20,20.1,Thursday,August,Normal Day
2022-08-05,mandi,6,22,18.7,Friday,August,Normal Day
2022-08-06,mandi,10,28,8.9,Saturday,August,Normal Day
2022-08-07,mandi,12,17,29.4,Sunday,August,Normal Day
2022-08-08,mandi,29,15,24.1,Monday,August,Normal Day
2022-08-09,mandi,52,29,11.6,Tuesday,August,Normal Day
2022-08-10,mandi,31,23,1.6,Wednesday,August,Normal Day
2022-08-11,mandi,20,28,17.4,Thursday,August,Normal Day
2022-08-12,mandi,4,21,19.6,Friday,August,Normal Day
2022-08-13,mandi,42,27,20.8,Saturday,August,Normal Day
2022-08-14,mandi,52,16,2.5,Sunday,August,Normal Day
2022-08-15,mandi,36,27,8.2,Monday,August,Normal Day
2022-08-16,mandi,13,15,18.5,Tuesday,August,Normal Day
2022-08-17,mandi,8,15,10.2,Wednesday,August,Normal Day
2022-08-18,mandi,23,16,31.2,Thursday,August,Normal Day
2022-08-19,mandi,26,28,20.3,Friday,August,Normal Day
2022-08-20,mandi,39,29,29.9,Saturday,August,Normal Day
2022-08-21,mandi,25,19,15.7,Sunday,August,Normal Day
2022-08-22,mandi,2,27,5.7,Monday,August,Normal Day
2022-08-23,mandi,17,20,14.6,Tuesday,August,Normal Day
2022-08-24,mandi,32,28,32.8,Wednesday,August,Normal Day
2022-08-25,mandi,30,16,13.5,Thursday,August,Normal Day
2022-08-26,mandi,21,16,6.3,Friday,August,Normal Day
2022-08-27,mandi,17,28,7.3,Saturday,August,Normal Day
2022-08-28,mandi,15,22,8.1,Sunday,August,Normal Day
2022-08-29,mandi,44,23,15.8,Monday,August,Normal Day
2022-08-30,mandi,52,29,4.7,Tuesday,August,Normal Day
2022-08-31,mandi,52,28,18.4,Wednesday,August,Normal Day
2022-09-01,mandi,1,23,27.7,Thursday,September,Normal Day
2022-09-02,mandi,34,26,1.6,Friday,September,Normal Day
2022-09-03,mandi,12,23,11.6,Saturday,September,Normal Day
2022-09-04,mandi,8,15,25.5,Sunday,September,Normal Day
2022-09-05,mandi,12,22,30.3,Monday,September,Normal Day
2022-09-06,mandi,42,15,20.3,Tuesday,September,Normal Day
2022-09-07,mandi,39,28,2.6,Wednesday,September,Normal Day
2022-09-08,mandi,33,25,21.6,Thursday,September,Normal Day
2022-09-09,mandi,21,24,22.5,Friday,September,Normal Day
2022-09-10,mandi,6,22,30.5,Saturday,September,Normal Day
2022-09-11,mandi,37,20,2.9,Sunday,September,Normal Day
2022-09-12,mandi,8,27,27.3,Monday,September,Normal Day
2022-09-13,mandi,51,23,9.8,Tuesday,September,Normal Day
2022-09-14,mandi,21,25,10.2,Wednesday,September,Normal Day
2022-09-15,mandi,40,17,10.2,Thursday,September,Normal Day
2022-09-16,mandi,17,17,21.2,Friday,September,Normal Day
2022-09-17,mandi,38,20,22.5,Saturday,September,Normal Day
2022-09-18,mandi,37,26,27.9,Sunday,September,Normal Day
2022-09-19,mandi,22,17,17.0,Monday,September,Normal Day
2022-09-20,mandi,36,24,30.0,Tuesday,September,Normal Day
2022-09-21,mandi,32,24,15.4,Wednesday,September,Normal Day
2022-09-22,mandi,46,15,23.4,Thursday,September,Normal Day
2022-09-23,mandi,35,17,10.8,Friday,September,Normal Day
2022-09-24,mandi,28,28,3.3,Saturday,September,Normal Day
2022-09-25,mandi,48,15,3.6,Sunday,September,Normal Day
2022-09-26,mandi,12,22,18.1,Monday,September,Normal Day
2022-09-27,mandi,50,22,30.8,Tuesday,September,Normal Day
2022-09-28,mandi,27,18,7.2,Wednesday,September,Normal Day
2022-09-29,mandi,12,23,8.5,Thursday,September,Normal Day
2022-09-30,mandi,14,29,5.6,Friday,September,Normal Day
2022-10-01,mandi,34,27,15.1,Saturday,October,Normal Day
2022-10-02,mandi,42,17,8.7,Sunday,October,Normal Day
2022-10-03,mandi,40,23,24.8,Monday,October,Normal Day
2022-10-04,mandi,24,24,6.5,Tuesday,October,Normal Day
2022-10-05,mandi,27,19,4.5,Wednesday,October,Normal Day
2022-10-06,mandi,12,15,1.0,Thursday,October,Normal Day
2022-10-07,mandi,26,23,22.0,Friday,October,Normal Day
2022-10-08,mandi,31,29,13.7,Saturday,October,Normal Day
2022-10-09,mandi,23,16,29.5,Sunday,October,Normal Day
